date,term,impressions,clicks,cost,conversions
2026-07-09,нефорские футболки,1,0,0.0,0.0
2026-07-09,никифилини,2,0,0.0,0.0
2026-07-09,нишевые футболки,1,0,0.0,0.0
2026-07-09,норд дивижн футболка,1,0,0.0,0.0
2026-07-09,ніков одяг,3,0,0.0,0.0
2026-07-09,оверсайз,1,0,0.0,0.0
2026-07-09,оверсайз зипка,1,0,0.0,0.0
2026-07-09,оверсайз футболки,1,0,0.0,0.0
2026-07-09,оверсайз худі,3,0,0.0,0.0
2026-07-09,оверсайз штани спортивні,1,0,0.0,0.0
2026-07-09,огонь пушка,1,0,0.0,0.0
2026-07-09,огоньпушка,2,0,0.0,0.0
2026-07-09,одежа чоловіча,1,0,0.0,0.0
2026-07-09,одежда,3,0,0.0,0.0
2026-07-09,одежда андеграунд,4,0,0.0,0.0
2026-07-09,одежда мужская,2,0,0.0,0.0
2026-07-09,одежда урбан,1,0,0.0,0.0
2026-07-09,одяг підлітковий,1,0,0.0,0.0
2026-07-09,оригінальні речі,1,0,0.0,0.0
2026-07-09,панк футболки,1,0,0.0,0.0
2026-07-09,пекло тойс,4,0,0.0,0.0
2026-07-09,подмост скейтбординг,3,0,0.0,0.0
2026-07-09,подмост скейтбординг худи,4,1,14.12,0.0
2026-07-09,подмост худи,1,0,0.0,0.0
2026-07-09,поизон,1,0,0.0,0.0
2026-07-09,потасовка,1,0,0.0,0.0
2026-07-09,потасовка футболка,1,0,0.0,0.0
2026-07-09,православная футболка,2,0,0.0,0.0
2026-07-09,прапор,71,0,0.0,0.0
2026-07-09,прапор 36 бригади морської піхоти,2,0,0.0,0.0
2026-07-09,прапор 92 ошбр,2,0,0.0,0.0
2026-07-09,прапор азов,5,0,0.0,0.0
2026-07-09,прапор батька махна,5,0,0.0,0.0
2026-07-09,прапор безвісти зниклих,7,1,8.52,0.0
2026-07-09,прапор бпла,1,0,0.0,0.0
2026-07-09,прапор бригади,5,0,0.0,0.0
2026-07-09,прапор веселий роджер,8,1,5.15,0.0
2026-07-09,прапор війни,1,0,0.0,0.0
2026-07-09,прапор гур,1,0,0.0,0.0
2026-07-09,прапор для воїна,2,0,0.0,0.0
2026-07-09,прапор з фото,2,0,0.0,0.0
2026-07-09,прапор з черепом,6,0,0.0,0.0
2026-07-09,прапор за столом смерті,2,1,0.58,0.0
2026-07-09,прапор зсу,1,0,0.0,0.0
2026-07-09,прапор корогва,12,0,0.0,0.0
2026-07-09,прапор кракен,11,0,0.0,0.0
2026-07-09,прапор купити,25,0,0.0,0.0
2026-07-09,прапор лють,1,0,0.0,0.0
2026-07-09,прапор махновців,1,0,0.0,0.0
2026-07-09,прапор мілітарі,9,0,0.0,0.0
2026-07-09,прапор на,1,0,0.0,0.0
2026-07-09,прапор на замовлення,8,0,0.0,0.0
2026-07-09,прапор нацгвардії,3,0,0.0,0.0
2026-07-09,прапор під замовлення,28,0,0.0,0.0
2026-07-09,прапор розвідки україни,1,0,0.0,0.0
2026-07-09,прапор сбс,1,0,0.0,0.0
2026-07-09,прапор слабким,5,0,0.0,0.0
2026-07-09,прапор слабким пізда,10,0,0.0,0.0
2026-07-09,прапор сс,1,0,0.0,0.0
2026-07-09,прапор ссо,4,0,0.0,0.0
2026-07-09,прапор тиша,1,0,0.0,0.0
2026-07-09,прапор третьої штурмової бригади,1,0,0.0,0.0
2026-07-09,прапор украины купить,1,0,0.0,0.0
2026-07-09,прапор україни з принтом,7,0,0.0,0.0
2026-07-09,прапор упа,2,0,0.0,0.0
2026-07-09,прапор фпв,2,0,0.0,0.0
2026-07-09,прапор хартія,2,0,0.0,0.0
2026-07-09,прапор ідея нації,4,0,0.0,0.0
2026-07-09,прапори,108,0,0.0,0.0
2026-07-09,прапори зсу,2,0,0.0,0.0
2026-07-09,прапори на замовлення,11,0,0.0,0.0
2026-07-09,прапори підрозділів зсу,12,1,4.87,0.0
2026-07-09,прапори україни,1,2,19.44,0.0
2026-07-09,прапорна сітка,2,0,0.0,0.0
2026-07-09,прапорна сітка тканина,1,0,0.0,0.0
2026-07-09,прикольные худи,1,0,0.0,0.0
2026-07-09,принт на худи,3,0,0.0,0.0
2026-07-09,прямые спортивные штаны,1,0,0.0,0.0
2026-07-09,під буль кофта,1,0,0.0,0.0
2026-07-09,рагнарок футболка,1,0,0.0,0.0
2026-07-09,рвана футболка,1,0,0.0,0.0
2026-07-09,риот дивижн,1,0,0.0,0.0
2026-07-09,розетка,1,0,0.0,0.0
2026-07-09,рок вей,2,0,0.0,0.0
2026-07-09,рок одяг,4,0,0.0,0.0
2026-07-09,рок футболка купить украина,1,0,0.0,0.0
2026-07-09,рок футболки,2,0,0.0,0.0
2026-07-09,роквей,8,0,0.0,0.0
2026-07-09,сайты с одеждой украина,1,0,0.0,0.0
2026-07-09,свастон,2,0,0.0,0.0
2026-07-09,свитшот,3,0,0.0,0.0
2026-07-09,свитшот мужской,3,0,0.0,0.0
2026-07-09,свитшот оверсайз,2,0,0.0,0.0
2026-07-09,світшот з принтом,7,0,0.0,0.0
2026-07-09,світшот чоловічий,1,0,0.0,0.0
2026-07-09,світшот чоловічий з принтом,7,0,0.0,0.0
2026-07-09,серебрянський ліс до війни,1,0,0.0,0.0
2026-07-09,служба божа україни худі,1,0,0.0,0.0
2026-07-09,смеш,1,0,0.0,0.0
2026-07-09,сндкт,2,0,0.0,0.0
2026-07-09,спорт штаны мужские,1,0,0.0,0.0
2026-07-09,спортивки,1,0,0.0,0.0
2026-07-09,спортивки кльош,1,0,0.0,0.0
2026-07-09,спортивны штани,1,0,0.0,0.0
2026-07-09,спортивные мужские штаны,1,0,0.0,0.0
2026-07-09,спортивные штаны,3,0,0.0,0.0
2026-07-09,спортивные штаны багги мужские,2,0,0.0,0.0
2026-07-09,спортивные штаны летние,4,0,0.0,0.0
2026-07-09,спортивные штаны мужские,2,1,18.06,0.0
2026-07-09,спортивные штаны мужские прямые,1,0,0.0,0.0
2026-07-09,спортивные штаны широкие,1,0,0.0,0.0
2026-07-09,спортивні кофти,1,0,0.0,0.0
2026-07-09,спортивні широкі штани,1,0,0.0,0.0
2026-07-09,спортивні штани,5,0,0.0,0.0
2026-07-09,спортивні штани baggy чоловічі,1,0,0.0,0.0
2026-07-09,спортивні штани львів,1,0,0.0,0.0
2026-07-09,спортивні штани прямого крою чоловічі,3,0,0.0,0.0
2026-07-09,спортивні штани чоловічі,8,0,0.0,0.0
2026-07-09,спортивні штани чоловічі батали,1,0,0.0,0.0
2026-07-09,спортивні штани чоловічі без манжетів,1,0,0.0,0.0
2026-07-09,спортивні штани чоловічі двонитка,1,0,0.0,0.0
2026-07-09,спортивні штани чоловічі оверсайз,1,0,0.0,0.0
2026-07-09,спортивні штани чоловічі широкі,2,0,0.0,0.0
2026-07-09,спортивні штани широкі,1,0,0.0,0.0
2026-07-09,спортівні штани,1,0,0.0,0.0
2026-07-09,стаф,4,0,0.0,0.0
2026-07-09,стафф,2,0,0.0,0.0
2026-07-09,стафф толстовки,1,0,0.0,0.0
2026-07-09,стерненко мерч,1,0,0.0,0.0
2026-07-09,стиль с широкими штанами,1,0,0.0,0.0
2026-07-09,стильне худі,8,0,0.0,0.0
2026-07-09,стильні чоловічі кофти,1,0,0.0,0.0
2026-07-09,стяг,25,0,0.0,0.0
2026-07-09,суперфутболка,1,0,0.0,0.0
2026-07-09,сірі спортивні штани чоловічі оверсайз,1,0,0.0,0.0
2026-07-09,сірі худі,1,0,0.0,0.0
2026-07-09,табу клоуз,1,0,0.0,0.0
2026-07-09,талисман харьков,2,0,0.0,0.0
2026-07-09,тач фліс,1,0,0.0,0.0
2026-07-09,толстовка,11,0,0.0,0.0
2026-07-09,толстовка fzm,1,0,0.0,0.0
2026-07-09,толстовка купить,1,0,0.0,0.0
2026-07-09,толстовка мужская,3,0,0.0,0.0
2026-07-09,толстовка на молнии,2,0,0.0,0.0
2026-07-09,толстовка рюкзак,1,0,0.0,0.0
2026-07-09,толстовка с капюшоном,3,1,9.48,0.11285
2026-07-09,толстовка темно синяя,1,0,0.0,0.0
2026-07-09,толстовка худи,4,0,0.0,0.0
2026-07-09,толстовка чоловіча,4,0,0.0,0.0
2026-07-09,толстовки,5,0,0.0,0.0
2026-07-09,толстовки з принтом,1,0,0.0,0.0
2026-07-09,толстовки чоловічі,1,0,0.0,0.0
2026-07-09,тор штайнер кофта,1,0,0.0,0.0
2026-07-09,трешер худи,1,0,0.0,0.0
2026-07-09,трешер худи олх,1,0,0.0,0.0
2026-07-09,трикотажні штани,1,0,0.0,0.0
2026-07-09,турвеар,1,0,0.0,0.0
2026-07-09,турвір,2,0,0.0,0.0
2026-07-09,укр бренди одягу,1,0,0.0,0.0
2026-07-09,украинская кофта,2,0,0.0,0.0
2026-07-09,українські патріотичні плакати,1,0,0.0,0.0
2026-07-09,унісекс одяг,2,0,0.0,0.0
2026-07-09,флаг 3 ошб,5,0,0.0,0.0
2026-07-09,флаг артиллерии,3,0,0.0,0.0
2026-07-09,флаг военный,38,0,0.0,0.0
2026-07-09,флаг зсу,15,0,0.0,0.0
2026-07-09,флаг купить,4,0,0.0,0.0
2026-07-09,флаг на стену купить,1,0,0.0,0.0
2026-07-09,флаг сделать,2,0,0.0,0.0
2026-07-09,флаг слабким пизда,7,0,0.0,0.0
2026-07-09,флаг упа,1,0,0.0,0.0
2026-07-09,флаги зсу,14,0,0.0,0.0
2026-07-09,флагмастер,4,0,0.0,0.0
2026-07-09,флисовые штаны мужские,1,0,0.0,0.0
2026-07-09,флісові штани,1,0,0.0,0.0
2026-07-09,фомо,1,0,0.0,0.0
2026-07-09,фото на прапорі,6,0,0.0,0.0
2026-07-09,фотодрук на прапорі,1,0,0.0,0.0
2026-07-09,футболка,8,0,0.0,0.0
2026-07-09,футболка 5xl,1,0,0.0,0.0
2026-07-09,футболка acab,1,0,0.0,0.0
2026-07-09,футболка affliction,1,0,0.0,0.0
2026-07-09,футболка bambass,1,0,0.0,0.0
2026-07-09,футболка bullet for my valentine,1,0,0.0,0.0
2026-07-09,футболка dragon money,1,0,0.0,0.0
2026-07-09,футболка godfather,1,0,0.0,0.0
2026-07-09,футболка good boys club,1,0,0.0,0.0
2026-07-09,футболка kill the russian купить,1,0,0.0,0.0
2026-07-09,футболка magical garden,2,0,0.0,0.0
2026-07-09,футболка morok,2,0,0.0,0.0
2026-07-09,футболка off white,1,0,0.0,0.0
2026-07-09,футболка rap,1,0,0.0,0.0
2026-07-09,футболка streetwear,1,0,0.0,0.0
2026-07-09,футболка tapout,1,0,0.0,0.0
2026-07-09,футболка techno,1,0,0.0,0.0
2026-07-09,футболка umbrella,1,0,0.0,0.0
2026-07-09,футболка wanderlust,3,0,0.0,0.0
2026-07-09,футболка warrior,1,0,0.0,0.0
2026-07-09,футболка авангард,1,0,0.0,0.0
2026-07-09,футболка андеркавер,1,0,0.0,0.0
2026-07-09,футболка антифа,2,0,0.0,0.0
2026-07-09,футболка афликшен,1,0,0.0,0.0
2026-07-09,футболка байкерская,13,0,0.0,0.0
2026-07-09,футболка блэк метал,1,0,0.0,0.0
2026-07-09,футболка бокс,1,0,0.0,0.0
2026-07-09,футболка бпла,1,0,0.0,0.0
2026-07-09,футболка будда,3,0,0.0,0.0
2026-07-09,футболка валькирия,1,0,0.0,0.0
2026-07-09,футболка вампір дрон,1,0,0.0,0.0
2026-07-09,футболка военная,1,0,0.0,0.0
2026-07-09,футболка володар перснів,1,0,0.0,0.0
2026-07-09,футболка військова з принтом,1,0,0.0,0.0
2026-07-09,футболка гранж купить,1,0,0.0,0.0
2026-07-09,футболка драгон мани,2,0,0.0,0.0
2026-07-09,футболка дронщика,1,0,0.0,0.0
2026-07-09,футболка жіноча,5,0,0.0,0.0
2026-07-09,футболка жіноча військова,2,0,0.0,0.0
2026-07-09,футболка жіноча купити,1,0,0.0,0.0
2026-07-09,футболка з дронами,1,0,0.0,0.0
2026-07-09,футболка з крилами на спині,1,0,0.0,0.0
2026-07-09,футболка з принтом жіноча,2,0,0.0,0.0
2026-07-09,футболка зсу жіноча,1,0,0.0,0.0
2026-07-09,футболка израиль,1,0,0.0,0.0
2026-07-09,футболка кентпакет,2,0,0.0,0.0
2026-07-09,футболка крбк,1,0,0.0,0.0
2026-07-09,футболка купити,1,0,0.0,0.0
2026-07-09,футболка монстер,1,0,0.0,0.0
2026-07-09,футболка мотанка,1,0,0.0,0.0
2026-07-09,футболка мужская оверсайз,1,0,0.0,0.0
2026-07-09,футболка мужская олх,1,0,0.0,0.0
2026-07-09,футболка мужская с принтом,1,0,0.0,0.0
2026-07-09,футболка мілітарі,2,0,0.0,0.0
2026-07-09,футболка нефорская,1,0,0.0,0.0
2026-07-09,футболка нрк,1,0,0.0,0.0
2026-07-09,футболка оверсайз для зала,2,0,0.0,0.0
2026-07-09,футболка оверсайз с принтом,1,0,0.0,0.0
2026-07-09,футболка павутина,1,0,0.0,0.0
2026-07-09,футболка панк,1,0,0.0,0.0
2026-07-09,футболка поло haunted mound,1,0,0.0,0.0
2026-07-09,футболка потасовка,1,0,0.0,0.0
2026-07-09,футболка потасовка купить,1,0,0.0,0.0
2026-07-09,футболка потовідвідна з принтом,1,0,0.0,0.0
2026-07-09,футболка рамштайн,1,0,0.0,0.0
2026-07-09,футболка с крестом,1,0,0.0,0.0
2026-07-09,футболка с марихуаной,2,0,0.0,0.0
2026-07-09,футболка с пауком,1,0,0.0,0.0
2026-07-09,футболка с принтом военная,1,0,0.0,0.0
2026-07-09,футболка с черепами,2,0,0.0,0.0
2026-07-09,футболка свастон,5,0,0.0,0.0
2026-07-09,футболка свастон олх,1,0,0.0,0.0
2026-07-09,футболка скала 425,1,0,0.0,0.0
2026-07-09,футболка славянская,1,0,0.0,0.0
2026-07-09,футболка снамибог,1,0,0.0,0.0
2026-07-09,футболка сталкера,1,0,0.0,0.0
2026-07-09,футболка тактична,2,0,0.0,0.0
2026-07-09,футболка танкіст,1,0,0.0,0.0
2026-07-09,футболка упа,1,0,0.0,0.0
2026-07-09,футболка чоловича,1,0,0.0,0.0
2026-07-09,футболка чоловіча,4,0,0.0,0.0
2026-07-09,футболка чоловіча з принтом,1,0,0.0,0.0
2026-07-09,футболка чоловіча з принтом на спині,1,0,0.0,0.0
2026-07-09,футболка чоловіча оверсайз,1,0,0.0,0.0
2026-07-09,футболка чорна,1,0,0.0,0.0
2026-07-09,футболка ізюм,1,0,0.0,0.0
2026-07-09,футболки,7,0,0.0,0.0
2026-07-09,футболки dubhumans,1,0,0.0,0.0
2026-07-09,футболки s,1,0,0.0,0.0
2026-07-09,футболки афликшен,1,0,0.0,0.0
2026-07-09,футболки бокс,1,0,0.0,0.0
2026-07-09,футболки військові,1,0,0.0,0.0
2026-07-09,футболки гранж,2,0,0.0,0.0
2026-07-09,футболки для дронщиків,1,0,0.0,0.0
2026-07-09,футболки единоборства,1,0,0.0,0.0
2026-07-09,футболки з принтом,3,0,0.0,0.0
2026-07-09,футболки з черепами,3,0,0.0,0.0
2026-07-09,футболки киев,1,0,0.0,0.0
2026-07-09,футболки крутые,1,0,0.0,0.0
2026-07-09,футболки мужские,1,0,0.0,0.0
2026-07-09,футболки мужские с принтом,1,0,0.0,0.0
2026-07-09,футболки оверсайз с принтом,1,0,0.0,0.0
2026-07-09,футболки с военной тематикой,1,0,0.0,0.0
2026-07-09,футболки с городами,1,0,0.0,0.0
2026-07-09,футболки с городами украины,1,0,0.0,0.0
2026-07-09,футболки с драконом,1,0,0.0,0.0
2026-07-09,футболки с черепами,1,0,0.0,0.0
2026-07-09,футболки с японским принтом,1,0,0.0,0.0
2026-07-09,футболки тактичні,1,0,0.0,0.0
2026-07-09,футболки чоловічі,1,0,0.0,0.0
2026-07-09,футболки чоловічі бавовна,1,0,0.0,0.0
2026-07-09,футболки чоловічі з принтом,8,0,0.0,0.0
2026-07-09,футболки чоловічі оверсайз,7,0,0.0,0.0
2026-07-09,хасл,3,0,0.0,0.0
2026-07-09,хасл одежда,1,0,0.0,0.0
2026-07-09,хейтспіч мерч купити,1,0,0.0,0.0
2026-07-09,християнське худі,3,0,0.0,0.0
2026-07-09,християнські футболки,2,0,0.0,0.0
2026-07-09,худак,2,0,0.0,0.0
2026-07-09,худаки,3,0,0.0,0.0
2026-07-09,худди,3,0,0.0,0.0
2026-07-09,худи,76,0,0.0,0.0
2026-07-09,худи amiri,1,0,0.0,0.0
2026-07-09,худи bbc,1,0,0.0,0.0
2026-07-09,худи chrome hearts,3,0,0.0,0.0
2026-07-09,худи culture,1,0,0.0,0.0
2026-07-09,худи independent,1,0,0.0,0.0
2026-07-09,худи jack jones,1,0,0.0,0.0
2026-07-09,худи oakley,1,0,0.0,0.0
2026-07-09,худи pit bull,1,0,0.0,0.0
2026-07-09,худи playboy,1,0,0.0,0.0
2026-07-09,худи акне студио,1,0,0.0,0.0
2026-07-09,худи архив,3,0,0.0,0.0
2026-07-09,худи брокен планет,1,0,0.0,0.0
2026-07-09,худи дизель мужское,3,0,0.0,0.0
2026-07-09,худи для подростков девушек,3,0,0.0,0.0
2026-07-09,худи женские брендовые,1,0,0.0,0.0
2026-07-09,худи женское,16,0,0.0,0.0
2026-07-09,худи женское с капюшоном,1,0,0.0,0.0
2026-07-09,худи женское черное,2,0,0.0,0.0
2026-07-09,худи з принтом,1,0,0.0,0.0
2026-07-09,худи зара,1,0,0.0,0.0
2026-07-09,худи зип,1,0,0.0,0.0
2026-07-09,худи кропп,1,0,0.0,0.0
2026-07-09,худи культура,2,0,0.0,0.0
2026-07-09,худи купить,4,0,0.0,0.0
2026-07-09,худи купить украина,5,0,0.0,0.0
2026-07-09,худи мужские,2,0,0.0,0.0
2026-07-09,худи мужское,11,0,0.0,0.0
2026-07-09,худи мужское купить,2,0,0.0,0.0
2026-07-09,худи мужское оверсайз,1,0,0.0,0.0
2026-07-09,худи мужской,2,0,0.0,0.0
2026-07-09,худи на молнии,2,0,0.0,0.0
2026-07-09,худи на подростка мальчика,3,0,0.0,0.0
2026-07-09,худи найк,1,0,0.0,0.0
2026-07-09,худи намбер найн,4,0,0.0,0.0
2026-07-09,худи оверсайз,3,0,0.0,0.0
2026-07-09,худи оверсайз женские с принтом,3,0,0.0,0.0
2026-07-09,худи онда андар,1,0,0.0,0.0
2026-07-09,худи офф вайт мужские,2,0,0.0,0.0
2026-07-09,худи подмост,1,0,0.0,0.0
2026-07-09,худи подростковые для мальчиков,4,0,0.0,0.0
2026-07-09,худи рюкзак,2,0,0.0,0.0
2026-07-09,худи с ангелом,1,0,0.0,0.0
2026-07-09,худи с дырками,2,0,0.0,0.0
2026-07-09,худи с лошадью,2,0,0.0,0.0
2026-07-09,худи с мехом,2,0,0.0,0.0
2026-07-09,худи с мехом на капюшоне,1,0,0.0,0.0
2026-07-09,худи с потертостями,2,0,0.0,0.0
2026-07-09,худи с принтом,1,0,0.0,0.0
2026-07-09,худи с принтом на спине,4,0,0.0,0.0
2026-07-09,худи с принтом на спине женские,1,0,0.0,0.0
2026-07-09,худи с самураем,1,0,0.0,0.0
2026-07-09,худи серый,1,0,0.0,0.0
2026-07-09,худи трепстар,1,0,0.0,0.0
2026-07-09,худи тру релиджн,1,0,0.0,0.0
