Campaign,AdGroup,SearchTerm,Impressions,Clicks,Cost,Conversions_period_from,Conversions
Merchant_Shopping,Группа объявлений 1,кофты украина,1,1,7.18,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,кровавая футболка,2,1,6.23,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купити кофту на замку чоловічу,2,1,14.73,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купити мілітарі одяг,1,1,104.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купити прапор корогва,28,1,5.06,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купити прапор україни,35,1,41.72,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купити світшот чоловічий,24,1,10.05,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купити футболку,48,1,7.61,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купити худі чоловіче,17,1,45.39,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купити штани спортивні чоловічі,3,1,16.39,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить зип кофту,7,1,8.19,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить зип худи оверсайз мужские,13,1,2.3,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить зіпку,29,1,2.8,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить кофту,145,1,2.97,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить кофту молотх,2,1,1.98,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить кофту мужскую,84,1,22.44,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить кофту норд дивижн,20,1,6.03,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить спортивные мужские брюки,1,1,8.9,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить флаг с принтом,20,1,124.44,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить флаги,11,1,27.51,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить худи женское,7,1,3.45,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить худи мужские,66,1,10.04,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить худи черное мужское,1,1,11.1,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,купить штаны черные,3,1,15.82,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,лелеки,1,1,6.89,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,лонг,10,1,3.06,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,лучшие украинские бренды одежды,7,1,4.34,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,льняные штаны мужские черные,1,1,34.72,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,м8л8тх футболка,8,1,4.53,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,маверик магазин,40,1,4.93,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,магазин одежды,24,1,9.82,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,магазин одягу,24,1,2.85,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,майка с капюшоном,1,1,7.96,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мерч азов,16,1,2.74,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мерч егор линч,2,1,5.58,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мерч молот,14,1,5.63,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мерч нікова,38,1,7.27,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мерч ог буда,2,1,8.48,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мерч стерненко,64,1,2.92,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,метал мерч,34,1,2.78,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,милитари футболка,20,1,14.84,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,молот футболка,9,1,18.03,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мото худі,13,1,13.87,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мужская одежда,6,1,3.92,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мужская футболка,6,1,9.01,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мужские джинсы брюки,1,1,5.48,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мужские льняные штаны,3,1,6.54,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мужские штаны,22,1,40.77,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мужское зип худи,13,1,8.02,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,мілітарі мерч,25,1,5.35,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,оверсайз футболки,21,1,16.63,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,одежа українських виробників,2,1,7.29,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,одежда харьков,2,1,8.74,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,одяг секонд,1,1,2.53,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,одяг українських брендів,9,1,9.65,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,одяг чоловічий,46,1,33.7,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,олпринт,20,1,9.89,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,оптимус ганг,115,1,41.37,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,оптимус ганг мерч,52,1,13.13,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,оптимус генг,105,1,22.79,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,оригінальні футболки чоловічі,3,1,10.83,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,официальные футболки,3,1,14.17,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,патріотичні худі,5,1,0.9,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,патч баба яга,7,1,14.23,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,патч вампір,4,1,0.48,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,пирокинезис мерч,8,1,12.54,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,плакат зсу,3,1,4.58,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,подмост,153,1,15.11,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,подмост скейтбординг худи,118,1,14.12,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,подмост худи,21,1,0.45,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,поло штаны,1,1,20.21,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,православна футболка,19,1,4.29,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор азов,42,1,4.07,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор безвісти зниклих,25,1,8.52,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор веселий роджер,11,1,5.15,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор військовий,127,1,8.22,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор для військових,68,1,9.2,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор донбас,7,1,15.7,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор донбасу,26,1,20.25,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор донецької області,152,1,4.84,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор з власним дизайном,56,1,11.05,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор з принтом на замовлення,18,1,7.38,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор за столом смерті,2,1,0.58,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор на замовлення,209,1,62.24,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор розвідки,35,1,7.82,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор с фото,10,1,18.47,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор холодний яр,12,1,13.77,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапор хоругва,4,1,44.65,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапори військових частин,14,1,17.93,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапори купити,101,1,24.2,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапори на замовлення,176,1,6.05,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапори на стіну,92,1,3.44,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,прапори підрозділів зсу,14,1,4.87,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,пфкв,7,1,6.4,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,рамка для прапора,14,1,5.14,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,ред энд дог,9,1,11.79,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,рейв одяг,2,1,7.78,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,рокерский стиль для девушек,5,1,6.27,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,ролики для флагштока,2,1,2.09,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,руник шторм,8,1,9.75,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,русоріз футболка,6,1,4.29,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,ріот дівіжн футболка,2,1,1.44,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,сарказм одяг,3,1,4.67,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,свастон,690,1,3.36,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,світшот оверсайз,5,1,1.13,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,світшот чоловічий,68,1,6.34,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,сикснайн,6,1,29.06,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивний костюм з широкими штанами чоловічий,3,1,3.85,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивные брюки мужские,1,1,10.92,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивные теплые штаны мужские,1,1,17.18,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивные штаны женские,13,1,16.87,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивные штаны женские 54 размер,1,1,3.52,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивные штаны найк,1,1,9.1,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивные штаны свободного кроя,2,1,14.97,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивні штани баггі,12,1,18.18,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивні штани на флісі чоловічі,4,1,5.01,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивні штани прямі,3,1,3.71,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивні штани чоловічі без манжетів,4,1,6.37,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,спортивні штани чоловічі молодіжні,4,1,11.84,2026-07-09,0.0
