date,product_id,product_title,l1,clicks,cost,conversions
2026-07-18,gla_32244,Штани жіночі спортивні широкі,sale,1,3.52,0.0
2026-07-18,gla_32079,Зіп-худі unisex “Welcome to hell”,sale,1,4.96,0.0
2026-07-18,gla_32106,Зіп-худі unisex “Azazel”,sale,1,6.63,0.0
2026-07-18,gla_32774,"Футболка unisex ""Вампір""",sale,1,3.17,0.0
2026-07-18,gla_32128,Футболка unisex “Warrior”,чоловічий одяг,5,47.96,0.0
2026-07-18,gla_32266,Зіп-худі unisex “Tarot”,sale,1,6.84,0.0
2026-07-18,gla_32135,Футболка unisex “Warrior”,чоловічий одяг,1,2.92,0.0
2026-07-18,gla_32328,Футболка unisex “Garden of Bones”,sale,3,26.52,0.0
2026-07-18,gla_29649,"Худі oversize ""Історія""",sale,3,14.45,0.0
2026-07-18,gla_32080,Зіп-худі unisex “Welcome to hell”,sale,1,5.58,0.0
2026-07-18,gla_32139,Футболка unisex “Azazel”,чоловічий одяг,1,8.78,0.0
2026-07-18,gla_32103,Зіп-худі unisex “Arch of the Underworld”,sale,2,12.12,0.0
2026-07-18,gla_32307,Футболка unisex “Welcome to hell”,sale,2,12.42,0.0
2026-07-18,gla_33450,"Прапор ""Згідно з наказом""",прапори,6,73.02,0.0
2026-07-18,gla_33451,"Прапор ""Зелений спектр""",прапори,2,23.74,0.0
2026-07-18,gla_32154,Футболка unisex “Welcome to hell”,чоловічий одяг,1,4.3,0.0
2026-07-18,gla_33241,"Прапор ""Маршрутка""",прапори,1,23.36,0.0
2026-07-18,gla_32256,Зіп-худі unisex “Welcome to hell”,sale,7,32.32,0.0
2026-07-18,gla_32783,"Футболка unisex ""Вампір""",sale,1,14.08,0.0
2026-07-18,gla_32251,Шорти жіночі спортивні укорочені,sale,1,12.9,0.0
2026-07-18,gla_32133,Футболка unisex “Warrior”,чоловічий одяг,5,60.95,0.0
2026-07-18,gla_32235,Світшот чоловічий “Azazel”,чоловічий одяг,1,3.52,0.0
2026-07-19,gla_30751,"Прапор ""Камікадзе""",прапори,1,39.86,0.0
2026-07-19,gla_32308,Футболка unisex “Welcome to hell”,sale,3,19.56,0.0
2026-07-19,gla_32272,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,10.56,0.0
2026-07-19,gla_32257,Зіп-худі unisex “Welcome to hell”,sale,4,51.22,0.0
2026-07-19,gla_32303,Футболка unisex “Azazel”,sale,1,3.07,0.0
2026-07-19,gla_28168,"Прапор ""Серебрянський ліс""",прапори,1,8.62,0.0
2026-07-19,gla_32051,Штани чоловічі спортивні широкі,sale,1,2.74,0.0
2026-07-19,gla_32267,Зіп-худі unisex “Tarot”,sale,2,3.42,0.0
2026-07-19,gla_32085,Зіп-худі unisex “Tarot”,sale,2,31.43,0.0
2026-07-19,gla_33517,"Прапор ""Перехоплювач""",прапори,1,15.73,0.0
2026-07-19,gla_32078,Зіп-худі unisex “Welcome to hell”,sale,1,2.15,0.0
2026-07-19,gla_32134,Футболка unisex “Warrior”,чоловічий одяг,7,78.38,0.0
2026-07-19,gla_32052,Штани чоловічі спортивні широкі,sale,5,54.64,0.0
2026-07-19,gla_32284,Зіп-худі unisex “Azazel”,sale,1,9.18,0.0
2026-07-19,gla_32260,Зіп-худі unisex “Welcome to hell”,sale,5,17.0,0.0
2026-07-19,gla_32140,Футболка unisex “Azazel”,чоловічий одяг,1,3.88,0.0
2026-07-19,gla_32263,Зіп-худі unisex “Tarot”,sale,1,18.67,0.0
2026-07-19,gla_29650,"Худі oversize ""Історія""",sale,1,9.68,0.0
2026-07-19,gla_32054,Штани чоловічі спортивні широкі,sale,2,28.68,0.0
2026-07-19,gla_33238,"Прапор ""Прогноз погоди: град""",прапори,1,7.13,0.0
2026-07-19,gla_32138,Футболка unisex “Azazel”,чоловічий одяг,1,8.49,0.0
2026-07-19,gla_33226,"Прапор ""Вампір""",прапори,2,1.52,0.0
2026-07-19,gla_30664,"Прапор ""Дорога на схід""",прапори,3,38.1,1.0
2026-07-19,gla_28209,"Прапор ""Тиша""",прапори,2,25.87,0.0
2026-07-19,gla_28187,"Прапор ""FPV пілот""",прапори,2,1.88,0.0
2026-07-19,gla_32079,Зіп-худі unisex “Welcome to hell”,sale,1,5.34,0.0
2026-07-19,gla_28559,"Футболка ""База""",чоловічий одяг,4,93.16,0.0
2026-07-19,gla_32264,Зіп-худі unisex “Tarot”,sale,2,17.11,0.0
2026-07-19,gla_33476,"Прапор ""В етері""",прапори,1,20.69,0.0
2026-07-19,gla_32774,"Футболка unisex ""Вампір""",sale,1,15.16,0.0
2026-07-19,gla_32128,Футболка unisex “Warrior”,чоловічий одяг,1,12.04,0.0
2026-07-19,gla_32266,Зіп-худі unisex “Tarot”,sale,1,2.06,0.0
2026-07-19,gla_28014,"Прапор ""Донбас""",прапори,2,16.23,0.0
2026-07-19,gla_32135,Футболка unisex “Warrior”,чоловічий одяг,3,117.99,0.0
2026-07-19,gla_32200,"Футболка unisex ""Вампір""",sale,2,17.15,0.0
2026-07-19,gla_32328,Футболка unisex “Garden of Bones”,sale,1,8.52,0.0
2026-07-19,gla_29649,"Худі oversize ""Історія""",sale,10,74.56,0.0
2026-07-19,gla_32139,Футболка unisex “Azazel”,чоловічий одяг,1,2.84,0.0
2026-07-19,gla_32103,Зіп-худі unisex “Arch of the Underworld”,sale,1,2.95,0.0
2026-07-19,gla_32259,Зіп-худі unisex “Welcome to hell”,sale,3,22.73,0.0
2026-07-19,gla_32307,Футболка unisex “Welcome to hell”,sale,1,14.17,0.0
2026-07-19,gla_30717,"Прапор ""Битва за життя""",прапори,1,17.54,0.0
2026-07-19,gla_33450,"Прапор ""Згідно з наказом""",прапори,4,40.29,0.0
2026-07-19,gla_28008,"Прапор ""Донецьк""",прапори,2,7.39,0.0
2026-07-19,gla_28259,"Прапор ""Водій""",прапори,1,7.19,0.0
2026-07-19,gla_30710,"Прапор ""Баба Яга""",прапори,1,15.57,0.0
2026-07-19,gla_32318,Футболка unisex “Tarot”,жіночий одяг,1,4.29,0.0
2026-07-19,gla_32169,Футболка unisex “Tarot”,новинки,3,26.33,0.0
2026-07-19,gla_32256,Зіп-худі unisex “Welcome to hell”,sale,6,40.89,0.0
2026-07-19,gla_32251,Шорти жіночі спортивні укорочені,sale,1,4.65,0.0
2026-07-19,gla_27995,"Прапор ""Воїн в полі""",прапори,2,26.18,0.0
2026-07-19,gla_32133,Футболка unisex “Warrior”,чоловічий одяг,7,82.15,0.0
2026-07-19,gla_32170,Футболка unisex “Tarot”,новинки,1,2.04,0.0
2026-07-20,gla_30751,"Прапор ""Камікадзе""",прапори,1,34.98,0.0
2026-07-20,gla_32272,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,11.09,0.0
2026-07-20,gla_32257,Зіп-худі unisex “Welcome to hell”,sale,4,54.07,0.0
2026-07-20,gla_28057,"Прапор ""Медик""",прапори,3,7.48,0.0
2026-07-20,gla_32199,"Футболка unisex ""Вампір""",sale,4,84.94,0.0
2026-07-20,gla_32267,Зіп-худі unisex “Tarot”,sale,1,1.87,0.0
2026-07-20,gla_28387,"Прапор ""Тобі п*зда""",прапори,1,12.61,0.0
2026-07-20,gla_30345,"Прапор ""План помсти""",прапори,1,0.86,0.0
2026-07-20,gla_32107,Зіп-худі unisex “Azazel”,sale,1,36.42,0.0
2026-07-20,gla_30321,"Прапор ""Інструктор""",прапори,1,3.42,0.0
2026-07-20,gla_30738,"Прапор ""Інженер""",прапори,1,18.08,0.0
2026-07-20,gla_32324,Футболка unisex “Tarot”,sale,1,10.01,0.0
2026-07-20,gla_32052,Штани чоловічі спортивні широкі,sale,6,77.31,0.0
2026-07-20,gla_32053,Штани чоловічі спортивні широкі,sale,1,18.18,0.0
2026-07-20,gla_27983,"Прапор ""П*зда п*дарам""",прапори,1,44.84,2.0
2026-07-20,gla_32260,Зіп-худі unisex “Welcome to hell”,sale,3,22.02,0.0
2026-07-20,gla_32140,Футболка unisex “Azazel”,чоловічий одяг,1,3.24,0.0
2026-07-20,gla_32263,Зіп-худі unisex “Tarot”,sale,1,3.92,0.0
2026-07-20,gla_32088,Зіп-худі unisex “Tarot”,sale,2,8.2,0.0
2026-07-20,gla_32175,Футболка unisex “Garden of Bones”,новинки,2,49.9,0.0
2026-07-20,gla_32054,Штани чоловічі спортивні широкі,sale,1,5.88,0.0
2026-07-20,gla_32138,Футболка unisex “Azazel”,чоловічий одяг,1,3.58,0.0
2026-07-20,gla_28187,"Прапор ""FPV пілот""",прапори,2,14.12,0.0
2026-07-20,gla_28381,"Прапор ""Одного разу під Запоріжжям""",прапори,1,23.47,0.0
2026-07-20,gla_32244,Штани жіночі спортивні широкі,sale,2,75.88,0.0
2026-07-20,gla_32322,Футболка unisex “Tarot”,sale,1,8.61,1.0
2026-07-20,gla_32287,Зіп-худі unisex “Azazel”,sale,1,8.13,0.0
2026-07-20,gla_28559,"Футболка ""База""",чоловічий одяг,1,2.62,0.0
2026-07-20,gla_32264,Зіп-худі unisex “Tarot”,sale,1,42.63,0.0
2026-07-20,gla_28287,"Прапор ""Між пеклом і домом""",прапори,1,9.31,0.0
2026-07-20,gla_28285,"Прапор ""Незламні""",прапори,1,18.35,0.0
2026-07-20,gla_32774,"Футболка unisex ""Вампір""",sale,1,5.99,0.0
2026-07-20,gla_30743,"Прапор ""Штурмовики""",прапори,1,8.34,0.0
2026-07-20,gla_32271,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,5.9,0.0
2026-07-20,gla_32265,Зіп-худі unisex “Tarot”,sale,2,19.21,0.0
2026-07-20,gla_32135,Футболка unisex “Warrior”,чоловічий одяг,2,17.52,0.0
2026-07-20,gla_29649,"Худі oversize ""Історія""",sale,7,32.6,0.0
2026-07-20,gla_32139,Футболка unisex “Azazel”,чоловічий одяг,1,8.27,0.0
2026-07-20,gla_32103,Зіп-худі unisex “Arch of the Underworld”,sale,2,20.15,0.0
2026-07-20,gla_32259,Зіп-худі unisex “Welcome to hell”,sale,3,10.55,0.0
2026-07-20,gla_32307,Футболка unisex “Welcome to hell”,sale,1,5.94,0.0
2026-07-20,gla_33193,"Прапор ""Кулеметник""",прапори,1,35.5,0.0
2026-07-20,gla_33450,"Прапор ""Згідно з наказом""",прапори,2,10.38,0.0
2026-07-20,gla_28008,"Прапор ""Донецьк""",прапори,2,5.4,0.0
2026-07-20,gla_28259,"Прапор ""Водій""",прапори,3,15.95,0.0
2026-07-20,gla_32281,Зіп-худі unisex “Arch of the Underworld”,sale,2,12.08,0.0
2026-07-20,gla_32154,Футболка unisex “Welcome to hell”,чоловічий одяг,2,19.1,0.0
2026-07-20,gla_32256,Зіп-худі unisex “Welcome to hell”,sale,3,24.76,0.0
2026-07-20,gla_32191,Футболка unisex “Arch of the Underworld”,новинки,1,11.11,0.0
2026-07-20,gla_32133,Футболка unisex “Warrior”,чоловічий одяг,1,25.69,0.0
2026-07-20,gla_30309,"Прапор ""Армійська Авіація""",прапори,1,16.43,0.0
2026-07-20,gla_32235,Світшот чоловічий “Azazel”,чоловічий одяг,1,3.32,0.0
2026-07-20,gla_29160,"Лонгслів ""Міномет""",чоловічий одяг,1,7.18,0.0
2026-07-20,gla_32108,Зіп-худі unisex “Azazel”,sale,1,8.02,0.0
2026-07-21,gla_32308,Футболка unisex “Welcome to hell”,sale,2,7.78,0.0
2026-07-21,gla_32257,Зіп-худі unisex “Welcome to hell”,sale,4,57.32,0.0
2026-07-21,gla_32303,Футболка unisex “Azazel”,sale,1,13.82,0.0
2026-07-21,gla_32199,"Футболка unisex ""Вампір""",sale,1,11.15,0.0
2026-07-21,gla_32051,Штани чоловічі спортивні широкі,sale,2,9.3,0.0
2026-07-21,gla_28002,"Прапор ""Дрони ведуть""",прапори,1,3.83,0.0
2026-07-21,gla_32267,Зіп-худі unisex “Tarot”,sale,3,23.6,0.0
2026-07-21,gla_32085,Зіп-худі unisex “Tarot”,sale,1,5.28,0.0
2026-07-21,gla_28225,"Прапор ""Привиди вогню""",прапори,1,50.86,0.0
2026-07-21,gla_32078,Зіп-худі unisex “Welcome to hell”,sale,1,5.02,0.0
2026-07-21,gla_32324,Футболка unisex “Tarot”,sale,1,12.44,0.0
2026-07-21,gla_32052,Штани чоловічі спортивні широкі,sale,6,67.87,0.0
2026-07-21,gla_32053,Штани чоловічі спортивні широкі,sale,2,16.51,0.0
2026-07-21,gla_33229,"Прапор ""Тут небо наше""",прапори,1,9.34,0.0
2026-07-21,gla_27983,"Прапор ""П*зда п*дарам""",прапори,2,64.32,1.0
2026-07-21,gla_32260,Зіп-худі unisex “Welcome to hell”,sale,3,36.03,0.0
2026-07-21,gla_32140,Футболка unisex “Azazel”,чоловічий одяг,2,20.22,0.0
2026-07-21,gla_32195,"Футболка unisex ""Вампір""",чоловічий одяг,1,2.44,0.0
2026-07-21,gla_33211,"Прапор ""А шо там в баби на городі?""",прапори,2,16.8,0.0
2026-07-21,gla_32175,Футболка unisex “Garden of Bones”,новинки,4,58.59,0.0
2026-07-21,gla_32054,Штани чоловічі спортивні широкі,sale,3,17.44,0.0
2026-07-21,gla_33238,"Прапор ""Прогноз погоди: град""",прапори,1,10.04,0.0
2026-07-21,gla_32993,"Прапор ""Лелека""",прапори,1,12.43,0.0
2026-07-21,gla_32215,Світшот чоловічий “Welcome to hell”,новинки,1,3.63,0.0
2026-07-21,gla_32138,Футболка unisex “Azazel”,чоловічий одяг,1,5.05,0.0
2026-07-21,gla_33226,"Прапор ""Вампір""",прапори,1,40.04,0.0
2026-07-21,gla_32304,Футболка unisex “Azazel”,sale,1,58.48,0.0
2026-07-21,gla_32211,Світшот чоловічий “Warrior”,новинки,1,3.43,0.0
2026-07-21,gla_28381,"Прапор ""Одного разу під Запоріжжям""",прапори,1,18.54,0.0
2026-07-21,gla_32244,Штани жіночі спортивні широкі,sale,5,72.23,0.0
2026-07-21,gla_33568,"Прапор ""Грім і сталь""",прапори,1,13.19,0.0
2026-07-21,gla_32287,Зіп-худі unisex “Azazel”,sale,1,10.53,0.0
2026-07-21,gla_32079,Зіп-худі unisex “Welcome to hell”,sale,1,9.75,0.0
2026-07-21,gla_28559,"Футболка ""База""",чоловічий одяг,6,35.7,0.0
2026-07-21,gla_32264,Зіп-худі unisex “Tarot”,sale,2,8.1,0.0
2026-07-21,gla_28287,"Прапор ""Між пеклом і домом""",прапори,1,40.87,0.0
2026-07-21,gla_32271,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,4.6,0.0
2026-07-21,gla_33492,"Прапор ""Танкісти""",прапори,1,5.69,0.0
2026-07-21,gla_32135,Футболка unisex “Warrior”,чоловічий одяг,1,13.84,0.0
2026-07-21,gla_32200,"Футболка unisex ""Вампір""",sale,3,44.04,0.0
2026-07-21,gla_32258,Зіп-худі unisex “Welcome to hell”,sale,6,36.97,0.0
2026-07-21,gla_29649,"Худі oversize ""Історія""",sale,3,33.79,0.0
2026-07-21,gla_29648,"Худі oversize ""Історія""",sale,1,6.96,0.0
2026-07-21,gla_32129,Футболка unisex “Warrior”,чоловічий одяг,2,7.91,0.0
2026-07-21,gla_32103,Зіп-худі unisex “Arch of the Underworld”,sale,1,18.06,0.0
2026-07-21,gla_32259,Зіп-худі unisex “Welcome to hell”,sale,1,13.0,0.0
2026-07-21,gla_32214,Світшот чоловічий “Welcome to hell”,новинки,1,9.64,0.0
2026-07-21,gla_32307,Футболка unisex “Welcome to hell”,sale,4,27.5,0.0
2026-07-21,gla_33450,"Прапор ""Згідно з наказом""",прапори,7,67.59,0.35245
2026-07-21,gla_28008,"Прапор ""Донецьк""",прапори,3,24.49,0.0
2026-07-21,gla_32281,Зіп-худі unisex “Arch of the Underworld”,sale,1,14.27,0.0
2026-07-21,gla_28383,"Прапор ""Одного разу під Херсоном""",прапори,2,14.33,0.0
2026-07-21,gla_32154,Футболка unisex “Welcome to hell”,чоловічий одяг,1,3.33,0.0
2026-07-21,gla_32256,Зіп-худі unisex “Welcome to hell”,sale,2,18.93,0.0
2026-07-21,gla_32783,"Футболка unisex ""Вампір""",sale,1,14.11,0.0
2026-07-21,gla_32251,Шорти жіночі спортивні укорочені,sale,1,7.69,0.0
2026-07-21,gla_32191,Футболка unisex “Arch of the Underworld”,новинки,2,39.81,0.0
2026-07-21,gla_32133,Футболка unisex “Warrior”,чоловічий одяг,2,42.51,0.0
2026-07-21,gla_33182,"Прапор ""Гроза району""",прапори,1,5.58,0.0
2026-07-22,gla_32073,Зіп-худі unisex “Warrior”,sale,1,16.92,0.0
2026-07-22,gla_33535,"Прапор ""Засвіт""",прапори,1,1.12,0.0
2026-07-22,gla_32257,Зіп-худі unisex “Welcome to hell”,sale,6,33.33,0.0
2026-07-22,gla_32303,Футболка unisex “Azazel”,sale,1,4.44,0.0
2026-07-22,gla_28057,"Прапор ""Медик""",прапори,1,10.72,0.0
2026-07-22,gla_32199,"Футболка unisex ""Вампір""",sale,1,7.11,0.0
