Campaign,Placement,Display_name,Target_url,Impressions
dspl / ca,2-com.zd.arrow.puzzle.game,"Mobile App: Ace Away! (Google Play), by Doodle Mobile Ltd.",https://play.google.com/store/apps/details?id=com.zd.arrow.puzzle.game,6
dspl / ca,1-1151464344,"Mobile App: PrimalСraft 3D: Block Building (iTunes App Store), by Tellurion mobile, Limited Liability Company",https://itunes.apple.com/us/app/id1151464344,6
dspl / ca,1-6743790404,"Mobile App: Tic Tac Toe - No Wifi Games (iTunes App Store), by DAT VIET PROLAB COMPANY LIMITED",https://itunes.apple.com/us/app/id6743790404,6
dspl / ca,1-1164088669,"Mobile App: القرآن الكريم كاملا دون انترنت (iTunes App Store), by Maher Al Masri",https://itunes.apple.com/us/app/id1164088669,6
dspl / ca,2-homeworkout.homeworkouts.noequipment,"Mobile App: Home Workout - No Equipment (Google Play), by Leap Fitness Group",https://play.google.com/store/apps/details?id=homeworkout.homeworkouts.noequipment,6
dspl / ca,2-com.animal.avatar.charactor.maker,"Mobile App: OC Maker: Animal Avatar (Google Play), by Image Manufactory",https://play.google.com/store/apps/details?id=com.animal.avatar.charactor.maker,6
dspl / ca,1-1659964432,"Mobile App: Driving Real Race City 3D (iTunes App Store), by Zendios Studio",https://itunes.apple.com/us/app/id1659964432,6
dspl / ca,2-com.iodfixairvie.televshow.search,"Mobile App: lodfix Air+ (Google Play), by Smart Tech solutions",https://play.google.com/store/apps/details?id=com.iodfixairvie.televshow.search,6
dspl / ca,1-6738239508,"Mobile App: Prison Survival: Tap Challenge (iTunes App Store), by Apus media joint stock company",https://itunes.apple.com/us/app/id6738239508,6
dspl / ca,1-1409130685,"Mobile App: Block Puzzle | Block Games (iTunes App Store), by Veraxen Ltd",https://itunes.apple.com/us/app/id1409130685,6
dspl / ca,2-com.mega.reel.drama,"Mobile App: Mega Drama (Google Play), by balilima rasadasa hiisi",https://play.google.com/store/apps/details?id=com.mega.reel.drama,6
dspl / ca,2-com.turf.warzone,"Mobile App: Turf War - Skeleton Warzone (Google Play), by GreenTTeaGame",https://play.google.com/store/apps/details?id=com.turf.warzone,6
dspl / ca,1-1499081620,"Mobile App: Going Balls (iTunes App Store), by SUPERSONIC STUDIOS LTD",https://itunes.apple.com/us/app/id1499081620,6
dspl / ca,2-com.gamovation.tileclub,"Mobile App: Tile Club - Match Puzzle Games (Google Play), by GamoVation",https://play.google.com/store/apps/details?id=com.gamovation.tileclub,6
dspl / ca,1-967659458,"Mobile App: Solitaire∙ (iTunes App Store), by Funnerware LLC",https://itunes.apple.com/us/app/id967659458,6
dspl / ca,1-1518047412,"Mobile App: IQ Boost: Training Brain Games (iTunes App Store), by Brightika, Inc.",https://itunes.apple.com/us/app/id1518047412,6
dspl / ca,cricket.get-moment.com/sponsored,cricket.get-moment.com/sponsored,cricket.get-moment.com/sponsored,6
dspl / ca,1-1631490226,"Mobile App: Draw Creatures (iTunes App Store), by TATSUMAKI GAMES INC.",https://itunes.apple.com/us/app/id1631490226,6
dspl / ca,2-game.puzzle.woodypuzzle,"Mobile App: Woody Block Puzzle ® (Google Play), by Athena.Studio",https://play.google.com/store/apps/details?id=game.puzzle.woodypuzzle,6
dspl / ca,1-1544750895,"Mobile App: CHAI: Social AI Platform- Chat (iTunes App Store), by Chai Research Corp.",https://itunes.apple.com/us/app/id1544750895,6
dspl / ca,1-1160728947,"Mobile App: Durak Online 3D (iTunes App Store), by PLVS GAMES LTD",https://itunes.apple.com/us/app/id1160728947,6
dspl / ca,1-529258853,"Mobile App: Bridge Base Online - BBO (iTunes App Store), by Bridge Base On Line, LLC",https://itunes.apple.com/us/app/id529258853,6
dspl / ca,1-1441949789,"Mobile App: Bible Coloring Paint by Number (iTunes App Store), by OAKEVER GAMES PTE. LTD.",https://itunes.apple.com/us/app/id1441949789,6
dspl / ca,1-1505744884,"Mobile App: Rage Road - Car Shooting (iTunes App Store), by SayGames LTD",https://itunes.apple.com/us/app/id1505744884,6
dspl / ca,1-570608914,"Mobile App: My Digital Clock (iTunes App Store), by Arumugam Kalaichelvan",https://itunes.apple.com/us/app/id570608914,6
dspl / ca,1-1518389230,"Mobile App: Stealth Master: Assassin Ninja (iTunes App Store), by SayGames LTD",https://itunes.apple.com/us/app/id1518389230,6
dspl / ca,2-com.globalplay.birdsort2.color.puzzle,"Mobile App: Bird Sort 2: Color Puzzle (Google Play), by FALCON GAME",https://play.google.com/store/apps/details?id=com.globalplay.birdsort2.color.puzzle,6
dspl / ca,2-com.steal.brainrotcraft,"Mobile App: Steal Brainrot Craft (Google Play), by AnnA",https://play.google.com/store/apps/details?id=com.steal.brainrotcraft,6
dspl / ca,2-in.playsimple.triple.tile.matchgame.pair.three.puzzle.object.royale,"Mobile App: Tile Match puzzle - Tiletopia (Google Play), by PlaySimple Games",https://play.google.com/store/apps/details?id=in.playsimple.triple.tile.matchgame.pair.three.puzzle.object.royale,6
dspl / ca,cricket.get-moment.com/feed,cricket.get-moment.com/feed,cricket.get-moment.com/feed,6
dspl / ca,2-com.hp.tip.tap.trend.mini.games.challenges,"Mobile App: Mini Tap Games: Relax Finger (Google Play), by AppTown Global",https://play.google.com/store/apps/details?id=com.hp.tip.tap.trend.mini.games.challenges,6
dspl / ca,1-6475913597,"Mobile App: Euchre - Card Game Offline (iTunes App Store), by 俊威 钟",https://itunes.apple.com/us/app/id6475913597,6
dspl / ca,2-com.time.bomb.gun.sound.simulator.prank,"Mobile App: Time Bomb Prank, Gun Simulator (Google Play), by Braly JSC",https://play.google.com/store/apps/details?id=com.time.bomb.gun.sound.simulator.prank,6
dspl / ca,1-999930119,"Mobile App: 한국일보 USA (iTunes App Store), by The Korea Times USA",https://itunes.apple.com/us/app/id999930119,6
dspl / ca,1-408188960,"Mobile App: Sudoku ′ (iTunes App Store), by Mind The Frog, Inc.",https://itunes.apple.com/us/app/id408188960,6
dspl / ca,1-1561193287,"Mobile App: Sudoku by Staple Games (iTunes App Store), by Staple Games, LLC",https://itunes.apple.com/us/app/id1561193287,6
dspl / ca,1-1059376267,"Mobile App: Block Puzzle Star Plus (iTunes App Store), by 鸿鸣 秦",https://itunes.apple.com/us/app/id1059376267,6
dspl / ca,1-6443434229,"Mobile App: Wood Block Puzzle - Block Game (iTunes App Store), by Aged Studio Limited",https://itunes.apple.com/us/app/id6443434229,6
dspl / ca,1-1574265659,"Mobile App: Block Puzzle Wood Blast (iTunes App Store), by Shanghai Unfov Fin-Tech Service Co., Ltd.",https://itunes.apple.com/us/app/id1574265659,6
dspl / ca,2-com.gamesbypost.cribbageclassic,"Mobile App: Cribbage Classic (Google Play), by Games By Post",https://play.google.com/store/apps/details?id=com.gamesbypost.cribbageclassic,6
dspl / ca,2-com.hit.master,"Mobile App: Hit Master 3D - Knife Assassin (Google Play), by CASUAL AZUR GAMES",https://play.google.com/store/apps/details?id=com.hit.master,6
dspl / ca,1-6767091927,"Mobile App: Jigsaw Drop: Solitaire Puzzle (iTunes App Store), by Chengdu Runyou Technology Co., Ltd",https://itunes.apple.com/us/app/id6767091927,6
dspl / ca,1-6464458481,"Mobile App: Wood Block Puzzle: Brain Games (iTunes App Store), by VITA STUDIO PTE. LTD.",https://itunes.apple.com/us/app/id6464458481,6
dspl / ca,2-casino.vegas.fortune.rolling.slots.android,"Mobile App: Fortune Rolling Slots - Casino (Google Play), by Triple Sevens Games",https://play.google.com/store/apps/details?id=casino.vegas.fortune.rolling.slots.android,6
dspl / ca,1-1209986063,"Mobile App: Solitary Classic card game (iTunes App Store), by FBIG CORPORATION LTD",https://itunes.apple.com/us/app/id1209986063,6
dspl / ca,2-com.beat.cat.dancing.hop.tiles.music.game,"Mobile App: Beat Cats (Google Play), by SAMFEN LIMITED",https://play.google.com/store/apps/details?id=com.beat.cat.dancing.hop.tiles.music.game,6
dspl / ca,1-546983235,"Mobile App: Voice Record Pro (iTunes App Store), by Dayana Networks Ltd",https://itunes.apple.com/us/app/id546983235,6
dspl / ca,1-6479947010,"Mobile App: Connections Word Game (iTunes App Store), by WIXOT TEKNOLOJI ANONIM SIRKETI",https://itunes.apple.com/us/app/id6479947010,6
dspl / ca,1-1435899684,"Mobile App: Snowball.io™ (iTunes App Store), by Geisha Tokyo Inc.",https://itunes.apple.com/us/app/id1435899684,6
dspl / ca,1-6772970800,"Mobile App: Sweet Home Jigsaw Puzzle (iTunes App Store), by 腾飞 李",https://itunes.apple.com/us/app/id6772970800,6
dspl / ca,1-457535034,"Mobile App: FreeCell Solitaire Card Game. (iTunes App Store), by Richard Buckingham",https://itunes.apple.com/us/app/id457535034,6
dspl / ca,tracker.gg/fortnite,tracker.gg/fortnite,tracker.gg/fortnite,6
dspl / ca,1-1549815540,"Mobile App: Word Blast: Search Puzzle Game (iTunes App Store), by HI STUDIO LIMITED",https://itunes.apple.com/us/app/id1549815540,6
dspl / ca,2-com.rubicon.dev.yachty,"Mobile App: Yachty (Google Play), by Rubicon Development",https://play.google.com/store/apps/details?id=com.rubicon.dev.yachty,6
dspl / ca,1-6740205332,"Mobile App: Universal TV Remote Control . (iTunes App Store), by Apps Venture Inc.",https://itunes.apple.com/us/app/id6740205332,6
dspl / ca,1-292987597,"Mobile App: White Noise Lite (iTunes App Store), by TMSOFT",https://itunes.apple.com/us/app/id292987597,6
dspl / ca,1-766443283,"Mobile App: Flashscore: Live Scores & News (iTunes App Store), by Livesport s.r.o.",https://itunes.apple.com/us/app/id766443283,6
dspl / ca,2-com.videoflow.filevideo.player,"Mobile App: videous lite (Google Play), by devsss 2222",https://play.google.com/store/apps/details?id=com.videoflow.filevideo.player,6
dspl / ca,1-6745968046,"Mobile App: Hockey Legacy Manager 26 (iTunes App Store), by Elie Lamoureux",https://itunes.apple.com/us/app/id6745968046,6
dspl / ca,1-6467504434,"Mobile App: Bible Oil Painting By Number (iTunes App Store), by Quynh Nhu",https://itunes.apple.com/us/app/id6467504434,6
dspl / ca,1-6444895544,"Mobile App: Solitaire - Kult kortspill (iTunes App Store), by EverGreen MLJ Limited",https://itunes.apple.com/us/app/id6444895544,6
dspl / ca,1-840919914,"Mobile App: 2048 (iTunes App Store), by Ketchapp",https://itunes.apple.com/us/app/id840919914,6
dspl / ca,2-com.themeart.icons.widgets,"Mobile App: ThemeArt - Widgets, App icons (Google Play), by Ahc Foundation Inc",https://play.google.com/store/apps/details?id=com.themeart.icons.widgets,6
dspl / ca,1-6450958246,"Mobile App: Solitaire Classic Klondike2025 (iTunes App Store), by Standard Game Limited",https://itunes.apple.com/us/app/id6450958246,6
dspl / ca,1-1523148570,"Mobile App: Brain Games : Logic Puzzles (iTunes App Store), by Wisdomlogix Solutions Private Limited",https://itunes.apple.com/us/app/id1523148570,6
dspl / ca,1-6452946592,"Mobile App: Ragdoll Break: Let's destroy! (iTunes App Store), by KAYAC Inc.",https://itunes.apple.com/us/app/id6452946592,6
dspl / ca,2-com.outfit7.mytalkingangela2,"Mobile App: My Talking Angela 2 (Google Play), by Outfit7 Limited",https://play.google.com/store/apps/details?id=com.outfit7.mytalkingangela2,6
dspl / ca,1-1582608854,"Mobile App: Bounce Merge (iTunes App Store), by Geisha Tokyo Inc.",https://itunes.apple.com/us/app/id1582608854,6
dspl / ca,2-com.fashionlink.northstone,"Mobile App: Jigsaw Link Puzzles (Google Play), by RedInfinity Studio",https://play.google.com/store/apps/details?id=com.fashionlink.northstone,6
dspl / ca,1-6757181121,"Mobile App: Arrow Go! Tap to Escape (iTunes App Store), by 燕 肖",https://itunes.apple.com/us/app/id6757181121,6
dspl / ca,2-com.dicedom.mergepuzzle,"Mobile App: Dicedom - Merge Puzzle (Google Play), by AIM TOP GAME TECHNOLOGY LIMITED",https://play.google.com/store/apps/details?id=com.dicedom.mergepuzzle,6
dspl / ca,1-6444258258,"Mobile App: Crush the monsters・Brain Games (iTunes App Store), by HEROCRAFT LTD",https://itunes.apple.com/us/app/id6444258258,6
dspl / ca,1-6745133405,"Mobile App: Otium Mahjong: Wafū Tile Match (iTunes App Store), by Palmax Group Limited",https://itunes.apple.com/us/app/id6745133405,6
dspl / ca,1-1562726050,"Mobile App: Water Physics Simulation (iTunes App Store), by Lukas Oertel",https://itunes.apple.com/us/app/id1562726050,6
dspl / ca,1-6689516366,"Mobile App: Bus Escape: Traffic Jam (iTunes App Store), by ABI GLOBAL LTD.",https://itunes.apple.com/us/app/id6689516366,6
dspl / ca,2-com.draw.sketch.ardrawing.trace.anime.paint,"Mobile App: Artrace: AR Easy Draw & Sketch (Google Play), by Braly JSC",https://play.google.com/store/apps/details?id=com.draw.sketch.ardrawing.trace.anime.paint,6
dspl / ca,1-6747063674,"Mobile App: Brain Puzzle 2: Logic Twist (iTunes App Store), by Guangzhou SmallStep Information Technology Co., Ltd",https://itunes.apple.com/us/app/id6747063674,6
dspl / ca,2-com.Kayac.RagdollShooting,"Mobile App: Ragdoll Shooting (Google Play), by KAYAC Inc.",https://play.google.com/store/apps/details?id=com.Kayac.RagdollShooting,6
dspl / ca,1-1096041471,"Mobile App: Galaxy Attack: Alien Invaders (iTunes App Store), by Onegame Global Limited",https://itunes.apple.com/us/app/id1096041471,5
dspl / ca,2-linkdesks.classic.solitaire,"Mobile App: Solitaire (Google Play), by LinkDesks Classic Puzzle Games",https://play.google.com/store/apps/details?id=linkdesks.classic.solitaire,5
dspl / ca,1-1661397188,"Mobile App: Pull The Pin 2026 (iTunes App Store), by Tu Nguyen",https://itunes.apple.com/us/app/id1661397188,5
dspl / ca,2-com.videousstudio.andapp,"Mobile App: Videous Studio-Light operation (Google Play), by Obsidian Circuit",https://play.google.com/store/apps/details?id=com.videousstudio.andapp,5
dspl / ca,1-6756259695,"Mobile App: Jigsawflow Solitaire Puzzle (iTunes App Store), by NEVER OLD PTE. LTD.",https://itunes.apple.com/us/app/id6756259695,5
dspl / ca,1-1247758515,"Mobile App: शहर गाड़ी ड्राइविंग स्कूल सिम (iTunes App Store), by Better Games Studio Pty Ltd",https://itunes.apple.com/us/app/id1247758515,5
pmax / ca,2-com.streema.simpleradio,"Mobile App: Simple Radio: Live AM FM Radio (Google Play), by Streema, Inc.",https://play.google.com/store/apps/details?id=com.streema.simpleradio,5
dspl / ca,1-6758487574,"Mobile App: Arrow Carnival (iTunes App Store), by META SLOTS LIMITED",https://itunes.apple.com/us/app/id6758487574,5
dspl / ca,2-org.cocos2d.flower,"Mobile App: Flowering (Google Play), by LisaGame",https://play.google.com/store/apps/details?id=org.cocos2d.flower,5
dspl / ca,1-6742222069,"Mobile App: Cookingdom (iTunes App Store), by ABI GLOBAL LTD.",https://itunes.apple.com/us/app/id6742222069,5
dspl / ca,1-453573402,"Mobile App: Equibase (iTunes App Store), by Equibase Company LLC",https://itunes.apple.com/us/app/id453573402,5
dspl / ca,1-1500918157,"Mobile App: ABPV－America’s best pics, vids (iTunes App Store), by FUNTECH PUBLISHING LIMITED",https://itunes.apple.com/us/app/id1500918157,5
dspl / ca,1-1471592644,"Mobile App: Solitaire Classic Puzzle Game (iTunes App Store), by OAKEVER GAMES PTE. LTD.",https://itunes.apple.com/us/app/id1471592644,5
dspl / ca,1-6755416879,"Mobile App: Dress Up Fashion Star (iTunes App Store), by Khanh Pham Van",https://itunes.apple.com/us/app/id6755416879,5
dspl / ca,1-6754906411,"Mobile App: ASMR Makeover: Skincare Games (iTunes App Store), by M S Game Notch",https://itunes.apple.com/us/app/id6754906411,5
dspl / ca,1-6755458265,"Mobile App: Jigsaw Puzzle Art: Relax Book (iTunes App Store), by Chengdu Runyou Technology Co., Ltd",https://itunes.apple.com/us/app/id6755458265,5
dspl / ca,1-6459449232,"Mobile App: Meme Color: Paint by Number (iTunes App Store), by WOOHOO LIMITED",https://itunes.apple.com/us/app/id6459449232,5
dspl / ca,1-6737221366,"Mobile App: Serene Word Search (iTunes App Store), by Guangzhou GongchengShi Technology Co.,Ltd",https://itunes.apple.com/us/app/id6737221366,5
dspl / ca,2-tilescapes.mahjong.solitaire.onet.free.puzzle,"Mobile App: Tile Journey - Classic Puzzle (Google Play), by Metajoy",https://play.google.com/store/apps/details?id=tilescapes.mahjong.solitaire.onet.free.puzzle,5
dspl / ca,2-com.easybrain.backgammon.board.games,"Mobile App: Backgammon - Board Game (Google Play), by Easybrain",https://play.google.com/store/apps/details?id=com.easybrain.backgammon.board.games,5
dspl / ca,1-1494706291,"Mobile App: Laser Cutting (iTunes App Store), by Dual Cat",https://itunes.apple.com/us/app/id1494706291,5
dspl / ca,1-1575516934,"Mobile App: Solitaire Ocean (iTunes App Store), by Shanghai Zhenglang Technology Co., Ltd.",https://itunes.apple.com/us/app/id1575516934,5
dspl / ca,1-770203204,"Mobile App: Best Bubble Breaker (iTunes App Store), by Ramil Kusyapkulov",https://itunes.apple.com/us/app/id770203204,5
dspl / ca,1-6738051188,"Mobile App: Raptor Evolution: Survival (iTunes App Store), by Estoty LLC",https://itunes.apple.com/us/app/id6738051188,5
dspl / ca,1-6774421650,"Mobile App: ASMR Keyboard: Tower Climb (iTunes App Store), by Tuyen Tran",https://itunes.apple.com/us/app/id6774421650,5
dspl / ca,1-1485525355,"Mobile App: 家庭農民曆 (iTunes App Store), by Hung Chieh Peng",https://itunes.apple.com/us/app/id1485525355,5
dspl / ca,2-com.spinthewheeldecider,"Mobile App: Spin The Wheel - Random Picker (Google Play), by noblepete",https://play.google.com/store/apps/details?id=com.spinthewheeldecider,5
dspl / ca,2-weezer.musica.musicfree.mp3app,"Mobile App: Weezer-Sonic Bloom (Google Play), by Sangri Solutions",https://play.google.com/store/apps/details?id=weezer.musica.musicfree.mp3app,5
dspl / ca,2-com.pop.bubbleshooter.gem.classic.games,"Mobile App: Bubble Shooter Gem Puzzle Pop (Google Play), by Lynn Mobile Puzzle Games",https://play.google.com/store/apps/details?id=com.pop.bubbleshooter.gem.classic.games,5
dspl / ca,2-com.musicbox.scary.beats,"Mobile App: Horror Beats: Scary Music (Google Play), by TSACom",https://play.google.com/store/apps/details?id=com.musicbox.scary.beats,5
dspl / ca,1-1487577418,"Mobile App: Solitaire Collection Fun (iTunes App Store), by WePlay Technologies Limited",https://itunes.apple.com/us/app/id1487577418,5
dspl / ca,2-com.karmangames.freecell,"Mobile App: FreeCell (Google Play), by KARMAN Games (CY) LTD",https://play.google.com/store/apps/details?id=com.karmangames.freecell,5
dspl / ca,2-com.cdg.tictactoe,"Mobile App: Tic Tac Toe - 2 Player XO (Google Play), by CDT Puzzle Studio",https://play.google.com/store/apps/details?id=com.cdg.tictactoe,5
dspl / ca,1-6742448523,"Mobile App: Doodle Magic: Glow Art Drawing (iTunes App Store), by Hai Nguyen Minh",https://itunes.apple.com/us/app/id6742448523,5
dspl / ca,1-6479279339,"Mobile App: Bubble Pop Star: Shoot Bubbles (iTunes App Store), by FLYYES TECHNOLOGY PTE. LTD.",https://itunes.apple.com/us/app/id6479279339,5
dspl / ca,1-675628523,"Mobile App: Skinseed for Minecraft Skins (iTunes App Store), by Jason Taylor",https://itunes.apple.com/us/app/id675628523,5
dspl / ca,1-1664433234,"Mobile App: Cube Block - Woody Puzzle Game (iTunes App Store), by Wisdom Network Ltd.",https://itunes.apple.com/us/app/id1664433234,5
dspl / ca,2-com.xiyou.puzzle.card.solitaire.classic,"Mobile App: Solitaire Classic Card (Google Play), by Classic Cozy Games",https://play.google.com/store/apps/details?id=com.xiyou.puzzle.card.solitaire.classic,5
dspl / ca,1-427814191,"Mobile App: The Klondike Solitaire (iTunes App Store), by OutOfTheBit Ltd",https://itunes.apple.com/us/app/id427814191,5
dspl / ca,2-com.RC13B.ragdoll.survival.playground,"Mobile App: Ragdoll Survival Playground (Google Play), by oZ Studio",https://play.google.com/store/apps/details?id=com.RC13B.ragdoll.survival.playground,5
dspl / ca,2-com.ketchapp.rider.evolution.world.race.car.bike.flip,"Mobile App: Rider Worlds - Neon Bike Races (Google Play), by Ketchapp",https://play.google.com/store/apps/details?id=com.ketchapp.rider.evolution.world.race.car.bike.flip,5
dspl / ca,1-6472873089,"Mobile App: 一番小說 (iTunes App Store), by Tianjin Yueyou Culture Technology Co., Ltd.",https://itunes.apple.com/us/app/id6472873089,5
dspl / ca,1-1622165569,"Mobile App: 3 of the Same: Match 3 Mahjong (iTunes App Store), by FIOGONIA LIMITED",https://itunes.apple.com/us/app/id1622165569,5
dspl / ca,1-6502332995,"Mobile App: Mini Relaxing Game - pop it (iTunes App Store), by M S Game Notch",https://itunes.apple.com/us/app/id6502332995,5
dspl / ca,2-linkdesks.block.puzzle.classic.puzzlegames,"Mobile App: Block Puzzle (Google Play), by LinkDesks Daily Puzzle",https://play.google.com/store/apps/details?id=linkdesks.block.puzzle.classic.puzzlegames,5
dspl / ca,1-6738555889,"Mobile App: Monster Design: Music Beat Box (iTunes App Store), by Tin Nguyen Tu",https://itunes.apple.com/us/app/id6738555889,5
dspl / ca,2-com.perfect.real.piano.keyboard,"Mobile App: Play Piano Keyboard (Google Play), by Gamex Studios",https://play.google.com/store/apps/details?id=com.perfect.real.piano.keyboard,5
dspl / ca,1-6755752509,"Mobile App: Lie Detector - Prank Simulator (iTunes App Store), by NEKO SOFT COMPANY LIMITED",https://itunes.apple.com/us/app/id6755752509,5
dspl / ca,2-com.Parkour.Master.Escape.Games,"Mobile App: Parkour Master: Escape Game (Google Play), by H2T GLOBAL PTE. LTD.",https://play.google.com/store/apps/details?id=com.Parkour.Master.Escape.Games,5
dspl / ca,2-com.bigcake.android.classicdominoes,"Mobile App: Classic Dominoes: Dominos Game (Google Play), by Big Cake",https://play.google.com/store/apps/details?id=com.bigcake.android.classicdominoes,5
dspl / ca,1-6467467424,"Mobile App: 番茄热门小说 全本小说大全电子书阅读器 (iTunes App Store), by 宏图 曹",https://itunes.apple.com/us/app/id6467467424,5
dspl / ca,2-com.LoopGames.Domino,"Mobile App: Dominoes (Google Play), by Loop Games",https://play.google.com/store/apps/details?id=com.LoopGames.Domino,5
dspl / ca,2-com.vidlyplayer.allvideo,"Mobile App: Vidly: Video Manager & Player (Google Play), by ft inc",https://play.google.com/store/apps/details?id=com.vidlyplayer.allvideo,5
dspl / ca,1-1200891906,"Mobile App: Gin Rummy * The Best Card Game (iTunes App Store), by FBIG CORPORATION LTD",https://itunes.apple.com/us/app/id1200891906,5
dspl / ca,2-com.gplay.bird.triple.match.master,"Mobile App: Bird Sort Match Triple (Google Play), by 1Soft Go Global",https://play.google.com/store/apps/details?id=com.gplay.bird.triple.match.master,5
dspl / ca,1-6743437405,"Mobile App: NetFic (iTunes App Store), by jian jin",https://itunes.apple.com/us/app/id6743437405,5
dspl / ca,1-6751948253,"Mobile App: Christmas Puzzle: Jigsaw Games (iTunes App Store), by Joystar Media Limited",https://itunes.apple.com/us/app/id6751948253,5
dspl / ca,1-6755671033,"Mobile App: Tile Pyramid: Match Quest (iTunes App Store), by SKYLINK STUDIO JOINT STOCK COMPANY",https://itunes.apple.com/us/app/id6755671033,5
dspl / ca,2-com.blockpuzzle.games.classic,"Mobile App: Block Puzzle Classic (Google Play), by SOFISH GAMES",https://play.google.com/store/apps/details?id=com.blockpuzzle.games.classic,5
dspl / ca,1-652591905,"Mobile App: iLines 2026 (iTunes App Store), by 玉龙 曹",https://itunes.apple.com/us/app/id652591905,5
dspl / ca,1-1473705776,"Mobile App: City Smash: Sandbox Game (iTunes App Store), by PARADYME LIMITED",https://itunes.apple.com/us/app/id1473705776,5
dspl / ca,1-1581750845,"Mobile App: Solitaire-Brain Training (iTunes App Store), by Conifer Limited",https://itunes.apple.com/us/app/id1581750845,5
dspl / ca,1-6463715491,"Mobile App: Fish Go.io 2 (iTunes App Store), by Whitedot International Group Limited",https://itunes.apple.com/us/app/id6463715491,5
dspl / ca,1-6768220600,"Mobile App: Mind Puzzle: Hidden Code (iTunes App Store), by Thuy On",https://itunes.apple.com/us/app/id6768220600,5
dspl / ca,1-1357352041,"Mobile App: Word Hunt · (iTunes App Store), by Word Search Games Inc.",https://itunes.apple.com/us/app/id1357352041,5
dspl / ca,1-1628542227,"Mobile App: New Classic Solitaire Klondike (iTunes App Store), by HOMA GAMES",https://itunes.apple.com/us/app/id1628542227,5
dspl / ca,www.foxnews.com/us/delaware-dance-teacher-arrested-alleged-sexual-abuse-solicitation-teen-students,www.foxnews.com/us/delaware-dance-teacher-arrested-alleged-sexual-abuse-solicitation-teen-students,www.foxnews.com/us/delaware-dance-teacher-arrested-alleged-sexual-abuse-solicitation-teen-students,5
dspl / ca,1-1144533571,"Mobile App: Chinese Chess - Best XiangQi (iTunes App Store), by Tuyen Mai",https://itunes.apple.com/us/app/id1144533571,5
dspl / ca,1-290638154,"Mobile App: iHeart: Radio, Music, Podcasts (iTunes App Store), by iHeartMedia Management Services, Inc.",https://itunes.apple.com/us/app/id290638154,5
dspl / ca,2-com.novel.fiction.read.story.book,"Mobile App: Readict -One Click Away Novels (Google Play), by VitalTek, Inc.",https://play.google.com/store/apps/details?id=com.novel.fiction.read.story.book,5
dspl / ca,1-6758132826,"Mobile App: Solitaire Pocket: Quick Play (iTunes App Store), by PLAYMINT PTE. LTD.",https://itunes.apple.com/us/app/id6758132826,5
dspl / ca,1-649073310,"Mobile App: Totally Fun Solitaire! (iTunes App Store), by Boy Howdy Technology LLC",https://itunes.apple.com/us/app/id649073310,5
dspl / ca,1-6769231642,"Mobile App: Easy Color: Color by Number (iTunes App Store), by BOBODOO PTE. LTD.",https://itunes.apple.com/us/app/id6769231642,5
dspl / ca,1-6447961802,"Mobile App: Football League™ 2026 (iTunes App Store), by MOBILE SOCCER PTE. LTD.",https://itunes.apple.com/us/app/id6447961802,5
dspl / ca,www.foxnews.com/us/oklahoma-teen-accused-raping-two-girls-walks-free-da-furiously-calls-feds-made-blood-boil,www.foxnews.com/us/oklahoma-teen-accused-raping-two-girls-walks-free-da-furiously-calls-feds-made-blood-boil,www.foxnews.com/us/oklahoma-teen-accused-raping-two-girls-walks-free-da-furiously-calls-feds-made-blood-boil,5
dspl / ca,1-796882776,"Mobile App: Jigsaw Puzzles Epic (iTunes App Store), by Kristanix AS",https://itunes.apple.com/us/app/id796882776,5
dspl / ca,1-1612182545,"Mobile App: Super Goal: Fun Soccer Game (iTunes App Store), by Gamegou Limited",https://itunes.apple.com/us/app/id1612182545,5
dspl / ca,www.foxnews.com/politics/mamdani-booed-off-stage-new-york-city-pro-police-celebration-walked-off-shame,www.foxnews.com/politics/mamdani-booed-off-stage-new-york-city-pro-police-celebration-walked-off-shame,www.foxnews.com/politics/mamdani-booed-off-stage-new-york-city-pro-police-celebration-walked-off-shame,5
dspl / ca,2-linkdesks.pop.bubblegames.bubbleshooter,"Mobile App: Bubble Shooter (Google Play), by LinkDesks - Jewel Games Star",https://play.google.com/store/apps/details?id=linkdesks.pop.bubblegames.bubbleshooter,5
dspl / ca,2-com.dopuz.klotski.riddle,"Mobile App: Numpuz: Classic Number Games (Google Play), by HDuo Fun Games",https://play.google.com/store/apps/details?id=com.dopuz.klotski.riddle,5
dspl / ca,1-6449429925,"Mobile App: Rider Worlds - Neon Bike Races (iTunes App Store), by Ketchapp",https://itunes.apple.com/us/app/id6449429925,5
dspl / ca,1-715165066,"Mobile App: Bubble Jewels™ 2 (iTunes App Store), by Boy Howdy Technology LLC",https://itunes.apple.com/us/app/id715165066,5
pmax / ca,1-440185993,"Mobile App: Adam4Adam Gay Dating Chat A4A (iTunes App Store), by A4A Network Inc",https://itunes.apple.com/us/app/id440185993,5
dspl / ca,1-6466394286,"Mobile App: Block Crush: Wood Block Puzzle (iTunes App Store), by FLYFOX PTE. LTD.",https://itunes.apple.com/us/app/id6466394286,5
dspl / ca,1-1631079182,"Mobile App: Block Puzzle - Fun Games (iTunes App Store), by Aged Studio Limited",https://itunes.apple.com/us/app/id1631079182,5
