campaign,date,term,impressions,clicks,cost,conversions,conv_value
shop1 /search,2026-04-14,akcesoria do ogrodu,1,0,0.0,0.0,0.0
shop1 /search,2026-04-28,akcesoria do ogrodu,1,0,0.0,0.0,0.0
shop1 /search,2026-04-30,akcesoria do ogrodu,1,0,0.0,0.0,0.0
shop1 /search,2026-05-04,akcesoria do ogrodu,1,0,0.0,0.0,0.0
shop1 /search,2026-05-05,akcesoria do ogrodu,2,0,0.0,0.0,0.0
shop1 /search,2026-05-06,akcesoria do ogrodu,3,0,0.0,0.0,0.0
shop1 /search,2026-05-13,akcesoria do ogrodu,1,0,0.0,0.0,0.0
shop1 /search,2026-05-14,akcesoria do ogrodu,1,0,0.0,0.0,0.0
shop1 /search,2026-05-18,akcesoria do ogrodu,3,0,0.0,0.0,0.0
shop1 /search,2026-05-22,akcesoria do ogrodu,1,0,0.0,0.0,0.0
shop_search,2026-09-21,akcesoria do ogrodu,1,0,0.0,0.0,0.0
shop1 /search,2026-03-12,akcesoria do ogrodu na prezent,2,0,0.0,0.0,0.0
shop1 /search,2026-03-18,akcesoria do ogrodu na prezent,1,0,0.0,0.0,0.0
shop1 /search,2026-03-30,akcesoria do ogrodu na prezent,1,0,0.0,0.0,0.0
shop1 /search,2026-04-13,akcesoria do ogrodu na prezent,1,0,0.0,0.0,0.0
shop1 /search,2026-03-07,akcesoria do ogrodu warzywnego,1,0,0.0,0.0,0.0
shop1 /search,2026-03-17,akcesoria do ogrodu warzywnego,1,0,0.0,0.0,0.0
shop1 /search,2026-03-29,akcesoria do ogródka,2,0,0.0,0.0,0.0
shop_search,2026-09-21,akcesoria do okien plastikowych,1,0,0.0,0.0,0.0
shop_search,2026-09-21,akcesoria do poliweglanu,1,0,0.0,0.0,0.0
shop1 /search,2026-03-07,akcesoria do poliwęglanu,1,0,0.0,0.0,0.0
shop2 / search,2026-03-22,akcesoria do poliwęglanu,1,0,0.0,0.0,0.0
shop_search,2026-09-19,akcesoria do poliwęglanu,2,0,0.0,0.0,0.0
shop1 /search,2026-01-26,akcesoria do poliwęglanu komorowego,1,0,0.0,0.0,0.0
shop1 /search,2026-04-13,akcesoria do poliwęglanu komorowego,1,0,0.0,0.0,0.0
shop_search,2026-09-19,akcesoria do poliwęglanu komorowego,1,0,0.0,0.0,0.0
shop1 /search,2026-03-23,akcesoria do płyt poliwęglanowych,1,0,0.0,0.0,0.0
shop2 / search,2026-03-30,akcesoria do płyt poliwęglanowych,1,0,0.0,0.0,0.0
shop1 /search,2026-04-13,akcesoria do płyt poliwęglanowych,1,0,0.0,0.0,0.0
shop_search,2026-09-03,akcesoria do szklarni,2,0,0.0,0.0,0.0
shop_search,2026-09-04,akcesoria do szklarni,1,0,0.0,0.0,0.0
shop_search,2026-09-05,akcesoria do szklarni,1,0,0.0,0.0,0.0
shop_search,2026-09-06,akcesoria do szklarni,1,0,0.0,0.0,0.0
shop_search,2026-09-02,akcesoria do szklarni allegro,1,0,0.0,0.0,0.0
shop_search,2026-09-03,akcesoria do szklarni allegro,1,0,0.0,0.0,0.0
shop_search,2026-09-03,akcesoria do szklarni ogrodowej,1,0,0.0,0.0,0.0
shop_search,2026-09-02,akcesoria do szklarni z poliwęglanu,2,0,0.0,0.0,0.0
shop_search,2026-09-05,akcesoria do szklarni z poliwęglanu,2,1,0.04,0.0,0.0
shop_search,2026-09-06,akcesoria do szklarni z poliwęglanu,2,0,0.0,0.0,0.0
shop_search,2026-09-07,akcesoria do szklarni z poliwęglanu,1,0,0.0,0.0,0.0
shop_search,2026-09-07,akcesoria do tuneli foliowych,1,0,0.0,0.0,0.0
shop_search,2026-09-08,akcesoria do uprawy pomidorów,1,0,0.0,0.0,0.0
shop_search,2026-09-21,akcesoria do uprawy warzyw,3,0,0.0,0.0,0.0
shop1 /search,2026-01-21,akcesoria do warzywniaka,1,0,0.0,0.0,0.0
shop_search,2026-09-21,akcesoria na dzialke rod,1,0,0.0,0.0,0.0
shop1 /search,2026-01-29,akcesoria na działkę,1,0,0.0,0.0,0.0
shop1 /search,2026-03-24,akcesoria na działkę,2,0,0.0,0.0,0.0
shop1 /search,2026-01-29,akcesoria na działkę rekreacyjną,1,0,0.0,0.0,0.0
shop1 /search,2026-04-17,akcesoria na działkę rekreacyjną,1,1,1.09,0.0,0.0
shop_search,2026-09-21,akcesoria na działkę rekreacyjną,2,0,0.0,0.0,0.0
shop1 /search,2026-01-27,akcesoria ogrodnicze,1,0,0.0,0.0,0.0
shop1 /search,2026-04-06,akcesoria ogrodnicze,1,0,0.0,0.0,0.0
shop1 /search,2026-04-14,akcesoria ogrodnicze,2,0,0.0,0.0,0.0
shop1 /search,2026-04-17,akcesoria ogrodnicze,1,0,0.0,0.0,0.0
shop1 /search,2026-04-20,akcesoria ogrodnicze,2,0,0.0,0.0,0.0
shop1 /search,2026-04-21,akcesoria ogrodnicze,1,0,0.0,0.0,0.0
shop1 /search,2026-04-30,akcesoria ogrodnicze,1,0,0.0,0.0,0.0
shop1 /search,2026-05-05,akcesoria ogrodnicze,1,0,0.0,0.0,0.0
shop1 /search,2026-05-15,akcesoria ogrodnicze,3,0,0.0,0.0,0.0
shop1 /search,2026-05-16,akcesoria ogrodnicze,1,0,0.0,0.0,0.0
shop1 /search,2026-05-17,akcesoria ogrodnicze,1,0,0.0,0.0,0.0
shop1 /search,2026-05-21,akcesoria ogrodnicze,1,0,0.0,0.0,0.0
shop_search,2026-09-12,akcesoria ogrodnicze,1,0,0.0,0.0,0.0
shop2 / search,2026-04-02,akcesoria ogrodnicze na prezent,1,0,0.0,0.0,0.0
shop1 /search,2026-01-26,akcesoria ogrodnicze sklep,2,0,0.0,0.0,0.0
shop1 /search,2026-01-26,akcesoria ogrodowe,2,0,0.0,0.0,0.0
shop1 /search,2026-02-02,akcesoria ogrodowe,1,0,0.0,0.0,0.0
shop1 /search,2026-03-21,akcesoria ogrodowe,1,0,0.0,0.0,0.0
shop1 /search,2026-03-31,akcesoria ogrodowe,2,0,0.0,0.0,0.0
shop1 /search,2026-04-13,akcesoria ogrodowe,2,0,0.0,0.0,0.0
shop1 /search,2026-04-28,akcesoria ogrodowe,2,0,0.0,0.0,0.0
shop1 /search,2026-05-04,akcesoria ogrodowe,2,0,0.0,0.0,0.0
shop1 /search,2026-05-06,akcesoria ogrodowe,1,0,0.0,0.0,0.0
shop1 /search,2026-05-14,akcesoria ogrodowe,1,0,0.0,0.0,0.0
shop1 /search,2026-05-15,akcesoria ogrodowe,2,0,0.0,0.0,0.0
shop1 /search,2026-05-17,akcesoria ogrodowe,1,0,0.0,0.0,0.0
shop1 /search,2026-05-18,akcesoria ogrodowe,1,0,0.0,0.0,0.0
shop1 /search,2026-05-22,akcesoria ogrodowe,1,0,0.0,0.0,0.0
shop1 /search,2026-05-26,akcesoria ogrodowe,2,0,0.0,0.0,0.0
shop_search,2026-09-19,akcesoria ogrodowe,2,0,0.0,0.0,0.0
shop_search,2026-09-21,akcesoria ogrodowe,3,0,0.0,0.0,0.0
shop2 / search,2026-04-13,akcesoria ogrodowe castorama,1,0,0.0,0.0,0.0
shop1 /search,2026-04-28,akcesoria ogrodowe castorama,1,0,0.0,0.0,0.0
shop1 /search,2026-04-30,akcesoria ogrodowe castorama,2,0,0.0,0.0,0.0
shop2 / search,2026-04-30,akcesoria ogrodowe castorama,2,0,0.0,0.0,0.0
shop1 /search,2026-05-19,akcesoria ogrodowe castorama,4,0,0.0,0.0,0.0
shop2 / search,2026-05-19,akcesoria ogrodowe castorama,1,0,0.0,0.0,0.0
shop_search,2026-09-20,akcesoria ogrodowe castorama,1,0,0.0,0.0,0.0
shop1 /search,2026-03-25,akcesoria ogrodowe leroy merlin,1,0,0.0,0.0,0.0
shop2 / search,2026-04-28,akcesoria ogrodowe leroy merlin,1,0,0.0,0.0,0.0
shop1 /search,2026-01-28,akcesoria ogrodowe wyprzedaż,1,0,0.0,0.0,0.0
shop1 /search,2026-01-30,akcesoria ogrodowe wyprzedaż,1,0,0.0,0.0,0.0
shop1 /search,2026-03-24,akcesoria ogrodowe wyprzedaż,1,0,0.0,0.0,0.0
shop1 /search,2026-04-13,akcesoria ogrodowe wyprzedaż,5,0,0.0,0.0,0.0
shop1 /search,2026-04-17,akcesoria ogrodowe wyprzedaż,2,0,0.0,0.0,0.0
shop_search,2026-09-09,akcesoria ogrodowe wyprzedaż,1,0,0.0,0.0,0.0
shop_search,2026-09-16,akcesoria ogrodowe wyprzedaż,1,0,0.0,0.0,0.0
shop_search,2026-09-19,akcesoria ogrodowe wyprzedaż,2,0,0.0,0.0,0.0
shop_search,2026-09-20,akcesoria ogrodowe wyprzedaż,1,0,0.0,0.0,0.0
shop_search,2026-09-21,akcesoria ogrodowe wyprzedaż,1,0,0.0,0.0,0.0
shop1 /search,2026-01-29,akerbar ikea,1,0,0.0,0.0,0.0
shop1 /search,2026-01-22,al krakowska sklep ogrodniczy,1,0,0.0,0.0,0.0
shop1 /search,2026-01-29,alagro,1,0,0.0,0.0,0.0
shop1 /search,2026-01-20,aldi szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-27,aldi szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-22,aldi szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-04-20,aldi szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-04-21,aldi szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-02-06,aldi szklarnia na pomidory,2,0,0.0,0.0,0.0
shop1 /search,2026-02-25,aldi szklarnia na pomidory,1,0,0.0,0.0,0.0
shop1 /search,2026-03-02,aldi szklarnia na pomidory,1,0,0.0,0.0,0.0
shop2 / search,2026-03-12,aldi tunel,3,0,0.0,0.0,0.0
shop2 / search,2026-03-17,aldi tunel ogrodowy,1,0,0.0,0.0,0.0
shop1 /search,2026-03-29,aldi tunel ogrodowy,1,0,0.0,0.0,0.0
shop1 /search,2026-04-14,aldi tunel ogrodowy,1,0,0.0,0.0,0.0
shop1 /search,2026-04-16,aldi tunel ogrodowy,1,0,0.0,0.0,0.0
shop1 /search,2026-02-02,aldiss cieplarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-02,alegro,2,0,0.0,0.0,0.0
shop2 / search,2026-03-02,alegro,1,0,0.0,0.0,0.0
shop2 / search,2026-03-03,alegro,4,0,0.0,0.0,0.0
shop2 / search,2026-03-04,alegro,2,0,0.0,0.0,0.0
shop2 / search,2026-03-05,alegro,7,0,0.0,0.0,0.0
shop2 / search,2026-03-06,alegro,1,0,0.0,0.0,0.0
shop2 / search,2026-03-19,alegro,1,0,0.0,0.0,0.0
shop2 / search,2026-04-03,alegro,1,0,0.0,0.0,0.0
shop1 /search,2026-05-19,alegro,3,0,0.0,0.0,0.0
shop_search,2026-09-20,alegro,2,0,0.0,0.0,0.0
shop_search,2026-09-18,alegro allegro,1,0,0.0,0.0,0.0
shop_search,2026-09-21,alegro allegro,2,0,0.0,0.0,0.0
shop_search,2026-09-22,alegro allegro,1,0,0.0,0.0,0.0
shop_search,2026-09-02,alegro allegro pl,1,0,0.0,0.0,0.0
shop_search,2026-09-10,alegro allegro pl,1,0,0.0,0.0,0.0
shop_search,2026-09-13,alegro allegro pl,1,0,0.0,0.0,0.0
shop_search,2026-09-15,alegro allegro pl,2,0,0.0,0.0,0.0
shop_search,2026-09-16,alegro allegro pl,1,0,0.0,0.0,0.0
shop_search,2026-09-17,alegro allegro pl,4,1,0.99,0.0,0.0
shop_search,2026-09-18,alegro allegro pl,4,0,0.0,0.0,0.0
shop_search,2026-09-19,alegro allegro pl,5,0,0.0,0.0,0.0
shop_search,2026-09-20,alegro allegro pl,3,0,0.0,0.0,0.0
shop_search,2026-09-21,alegro allegro pl,3,0,0.0,0.0,0.0
shop_search,2026-09-22,alegro allegro pl,3,0,0.0,0.0,0.0
shop_search,2026-09-02,alegro allegro pl zakupy,1,0,0.0,0.0,0.0
shop_search,2026-09-08,alegro allegro pl zakupy,1,0,0.0,0.0,0.0
shop_search,2026-09-10,alegro allegro pl zakupy,1,0,0.0,0.0,0.0
shop_search,2026-09-18,alegro allegro pl zakupy,2,0,0.0,0.0,0.0
shop_search,2026-09-19,alegro allegro pl zakupy,3,0,0.0,0.0,0.0
shop_search,2026-09-20,alegro allegro pl zakupy,2,0,0.0,0.0,0.0
shop1 /search,2026-04-29,alegro pl,1,0,0.0,0.0,0.0
shop1 /search,2026-04-01,alegro szklarnia,1,0,0.0,0.0,0.0
shop2 / search,2026-04-01,alegro szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-02-23,alegro szklarnie,13,1,1.63,0.0,0.0
shop2 / search,2026-02-23,alegro szklarnie,5,0,0.0,0.0,0.0
shop1 /search,2026-01-30,alfa panel,1,0,0.0,0.0,0.0
shop1 /search,2026-02-02,alfa panel,2,0,0.0,0.0,0.0
shop1 /search,2026-02-06,alfa panel,1,0,0.0,0.0,0.0
shop1 /search,2026-02-02,alfapanel,2,0,0.0,0.0,0.0
shop1 /search,2026-02-03,alfapanel,1,0,0.0,0.0,0.0
shop1 /search,2026-03-08,alfapanel,1,0,0.0,0.0,0.0
shop2 / search,2026-03-12,alfapanel cennik,1,0,0.0,0.0,0.0
shop1 /search,2026-03-28,alibaba greenhouse,2,0,0.0,0.0,0.0
shop2 / search,2026-03-28,alibaba greenhouse,1,0,0.0,0.0,0.0
shop1 /search,2026-01-15,aliexpress,2,0,0.0,0.0,0.0
shop1 /search,2026-01-20,aliexpress,1,0,0.0,0.0,0.0
shop1 /search,2026-01-21,aliexpress,1,0,0.0,0.0,0.0
shop1 /search,2026-01-28,aliexpress,1,0,0.0,0.0,0.0
shop1 /search,2026-01-30,aliexpress,2,0,0.0,0.0,0.0
shop1 /search,2026-02-04,aliexpress,1,0,0.0,0.0,0.0
shop2 / search,2026-02-18,aliexpress,1,0,0.0,0.0,0.0
shop1 /search,2026-02-19,aliexpress,1,0,0.0,0.0,0.0
shop1 /search,2026-02-24,aliexpress,1,0,0.0,0.0,0.0
shop1 /search,2026-02-25,aliexpress,3,0,0.0,0.0,0.0
shop1 /search,2026-03-08,aliexpress,2,0,0.0,0.0,0.0
shop1 /search,2026-03-17,aliexpress,2,0,0.0,0.0,0.0
shop1 /search,2026-03-20,aliexpress,1,0,0.0,0.0,0.0
shop1 /search,2026-03-23,aliexpress,2,0,0.0,0.0,0.0
shop1 /search,2026-03-24,aliexpress,1,0,0.0,0.0,0.0
shop1 /search,2026-03-25,aliexpress,2,0,0.0,0.0,0.0
shop1 /search,2026-03-27,aliexpress,2,0,0.0,0.0,0.0
shop1 /search,2026-03-29,aliexpress,6,1,1.37,0.0,0.0
shop1 /search,2026-04-15,aliexpress,2,0,0.0,0.0,0.0
shop1 /search,2026-05-06,aliexpress,2,0,0.0,0.0,0.0
shop1 /search,2026-05-14,aliexpress,1,0,0.0,0.0,0.0
shop1 /search,2026-05-18,aliexpress,1,0,0.0,0.0,0.0
shop1 /search,2026-04-20,aliexpress do ogrodu,1,0,0.0,0.0,0.0
shop2 / search,2026-02-24,aliexpress greenhouse,1,0,0.0,0.0,0.0
shop1 /search,2026-05-13,aliexpress ogrod,1,0,0.0,0.0,0.0
shop2 / search,2026-02-26,aliexpress ogród,1,0,0.0,0.0,0.0
shop1 /search,2026-03-25,aliexpress ogród,1,0,0.0,0.0,0.0
shop1 /search,2026-04-24,aliexpress ogród,1,0,0.0,0.0,0.0
shop1 /search,2026-01-22,aliexpress po polsku dom i ogród,1,0,0.0,0.0,0.0
shop1 /search,2026-01-27,aliexpress po polsku dom i ogród,1,0,0.0,0.0,0.0
shop1 /search,2026-01-29,aliexpress po polsku dom i ogród,4,0,0.0,0.0,0.0
shop2 / search,2026-02-24,aliexpress po polsku dom i ogród,1,0,0.0,0.0,0.0
shop1 /search,2026-03-02,aliexpress po polsku dom i ogród,1,0,0.0,0.0,0.0
shop1 /search,2026-03-30,aliexpress po polsku dom i ogród,1,0,0.0,0.0,0.0
shop2 / search,2026-04-13,aliexpress po polsku dom i ogród,1,0,0.0,0.0,0.0
shop1 /search,2026-04-24,aliexpress po polsku dom i ogród,1,0,0.0,0.0,0.0
shop2 / search,2026-05-18,aliexpress po polsku dom i ogród,2,0,0.0,0.0,0.0
shop1 /search,2026-05-25,aliexpress po polsku dom i ogród,6,0,0.0,0.0,0.0
shop2 / search,2026-05-25,aliexpress po polsku dom i ogród,1,0,0.0,0.0,0.0
shop2 / search,2026-03-03,aliexpress szklarnia,1,0,0.0,0.0,0.0
shop2 / search,2026-03-19,aliexpress szklarnia,1,0,0.0,0.0,0.0
shop2 / search,2026-03-20,aliexpress szklarnia,1,0,0.0,0.0,0.0
shop2 / search,2026-03-26,aliexpress szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-04-30,aliexpress szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-01-09,alistan,1,0,0.0,0.0,0.0
shop1 /search,2026-01-13,alistan,6,0,0.0,0.0,0.0
shop1 /search,2026-02-09,alistan,4,0,0.0,0.0,0.0
shop1 /search,2026-02-23,alistan,3,0,0.0,0.0,0.0
shop1 /search,2026-02-25,alistan,2,0,0.0,0.0,0.0
shop1 /search,2026-02-27,alistan,1,0,0.0,0.0,0.0
shop1 /search,2026-03-04,alistan,2,0,0.0,0.0,0.0
shop1 /search,2026-03-10,alistan,6,0,0.0,0.0,0.0
shop1 /search,2026-03-13,alistan,1,0,0.0,0.0,0.0
shop1 /search,2026-03-18,alistan,1,0,0.0,0.0,0.0
shop1 /search,2026-03-23,alistan,1,0,0.0,0.0,0.0
shop1 /search,2026-04-07,alistan,1,0,0.0,0.0,0.0
shop1 /search,2026-04-14,alistan,4,0,0.0,0.0,0.0
shop1 /search,2026-04-17,alistan,1,0,0.0,0.0,0.0
shop1 /search,2026-05-06,alistan,1,0,0.0,0.0,0.0
shop1 /search,2026-01-10,alistan agro,1,0,0.0,0.0,0.0
shop1 /search,2026-01-21,alistan agro,2,0,0.0,0.0,0.0
shop1 /search,2026-01-29,alistan agro,1,0,0.0,0.0,0.0
shop_search,2026-09-05,alistan agro,2,0,0.0,0.0,0.0
shop_search,2026-09-18,alistan agro,1,0,0.0,0.0,0.0
shop_search,2026-09-19,alistan agro,4,0,0.0,0.0,0.0
shop_search,2026-09-21,alistan agro,1,0,0.0,0.0,0.0
shop1 /search,2026-04-28,alistan agro kąty,1,0,0.0,0.0,0.0
shop2 / search,2026-03-27,alistan agro poliwęglan,1,0,0.0,0.0,0.0
shop2 / search,2026-03-29,alistan agro poliwęglan,3,0,0.0,0.0,0.0
shop2 / search,2026-03-30,alistan agro poliwęglan,1,0,0.0,0.0,0.0
shop2 / search,2026-04-02,alistan agro poliwęglan,1,0,0.0,0.0,0.0
shop2 / search,2026-04-29,alistan agro poliwęglan,1,0,0.0,0.0,0.0
shop2 / search,2026-05-20,alistan agro poliwęglan,1,0,0.0,0.0,0.0
shop_search,2026-09-12,alistan agro poliwęglan,1,0,0.0,0.0,0.0
shop_search,2026-09-18,alistan agro poliwęglan,2,0,0.0,0.0,0.0
shop_search,2026-09-21,alistan agro poliwęglan,1,0,0.0,0.0,0.0
shop1 /search,2025-12-13,alistan agro sp z o o,1,0,0.0,0.0,0.0
shop1 /search,2026-02-20,alistan agro sp z o o,11,0,0.0,0.0,0.0
shop1 /search,2026-02-24,alistan agro sp z o o,6,0,0.0,0.0,0.0
shop1 /search,2026-03-03,alistan agro sp z o o,8,1,1.3,0.0,0.0
shop1 /search,2026-03-17,alistan agro sp z o o,4,0,0.0,0.0,0.0
shop1 /search,2026-03-26,alistan agro sp z o o,2,0,0.0,0.0,0.0
shop1 /search,2026-04-13,alistan agro sp z o o,2,0,0.0,0.0,0.0
shop1 /search,2026-04-17,alistan agro sp z o o,2,0,0.0,0.0,0.0
shop_search,2026-09-19,alistan agro sp z o o,5,0,0.0,0.0,0.0
shop_search,2026-09-20,alistan agro sp z o o zdjęcia,1,0,0.0,0.0,0.0
shop1 /search,2026-02-10,alistan agro szklarnie,2,0,0.0,0.0,0.0
shop1 /search,2026-03-11,alistan agro szklarnie,7,0,0.0,0.0,0.0
shop1 /search,2026-03-24,alistan agro szklarnie,4,0,0.0,0.0,0.0
shop2 / search,2026-04-27,alistan agro tunele,1,0,0.0,0.0,0.0
shop1 /search,2026-02-02,alistan shop,2,0,0.0,0.0,0.0
shop1 /search,2026-02-24,alistan shop,5,0,0.0,0.0,0.0
shop1 /search,2026-03-08,alistan shop,6,0,0.0,0.0,0.0
shop1 /search,2026-03-26,alistan shop,1,0,0.0,0.0,0.0
shop1 /search,2026-04-16,alistan shop,1,0,0.0,0.0,0.0
shop2 / search,2026-03-03,alistan szklarnia,1,0,0.0,0.0,0.0
shop2 / search,2026-03-11,alistan szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-03-29,alistan szklarnia,4,0,0.0,0.0,0.0
shop2 / search,2026-04-18,alistan szklarnia,1,0,0.0,0.0,0.0
shop1 /search,2026-05-13,alistan szklarnia,1,0,0.0,0.0,0.0
shop_search,2026-09-17,alistan szklarnia,2,0,0.0,0.0,0.0
shop1 /search,2026-03-08,alistan szklarnie,7,0,0.0,0.0,0.0
shop2 / search,2026-03-31,alistan szklarnie,3,0,0.0,0.0,0.0
shop1 /search,2025-12-28,alitex greenhouse,3,0,0.0,0.0,0.0
shop1 /search,2025-12-28,allegro,1,0,0.0,0.0,0.0
shop_search,2026-09-02,allegro,15,2,0.99,0.0,0.0
shop_search,2026-09-03,allegro,16,0,0.0,0.0,0.0
shop_search,2026-09-04,allegro,44,1,0.45,0.0,0.0
shop_search,2026-09-05,allegro,23,1,0.45,0.0,0.0
shop_search,2026-09-06,allegro,23,0,0.0,0.0,0.0
shop_search,2026-09-07,allegro,10,0,0.0,0.0,0.0
shop_search,2026-09-08,allegro,15,0,0.0,0.0,0.0
shop_search,2026-09-09,allegro,9,0,0.0,0.0,0.0
shop_search,2026-09-10,allegro,9,0,0.0,0.0,0.0
shop_search,2026-09-11,allegro,11,0,0.0,0.0,0.0
shop_search,2026-09-12,allegro,11,0,0.0,0.0,0.0
shop_search,2026-09-13,allegro,7,1,0.28,0.0,0.0
shop_search,2026-09-14,allegro,20,0,0.0,0.0,0.0
shop_search,2026-09-15,allegro,47,0,0.0,0.0,0.0
shop_search,2026-09-16,allegro,164,2,1.1,0.0,0.0
shop_search,2026-09-17,allegro,280,3,1.97,0.0,0.0
shop_search,2026-09-18,allegro,783,3,3.45,0.0,0.0
shop_search,2026-09-19,allegro,704,13,16.87,0.0,0.0
shop_search,2026-09-20,allegro,565,5,5.82,0.0,0.0
shop_search,2026-09-21,allegro,725,7,5.47,0.0,0.0
shop_search,2026-09-22,allegro,415,5,3.88,0.0,0.0
shop_search,2026-09-02,allegro allegro,2,0,0.0,0.0,0.0
shop_search,2026-09-15,allegro allegro,1,0,0.0,0.0,0.0
shop_search,2026-09-19,allegro allegro,1,0,0.0,0.0,0.0
shop_search,2026-09-21,allegro allegro,1,0,0.0,0.0,0.0
shop_search,2026-09-22,allegro allegro,1,0,0.0,0.0,0.0
shop_search,2026-09-22,allegro allegro pl,5,2,1.22,0.0,0.0
shop_search,2026-09-22,allegro cz,1,0,0.0,0.0,0.0
shop_search,2026-09-06,allegro czego szukasz,1,0,0.0,0.0,0.0
shop_search,2026-09-08,allegro czego szukasz,1,0,0.0,0.0,0.0
shop_search,2026-09-11,allegro czego szukasz,1,0,0.0,0.0,0.0
shop_search,2026-09-12,allegro czego szukasz,1,0,0.0,0.0,0.0
shop_search,2026-09-14,allegro czego szukasz,1,0,0.0,0.0,0.0
shop_search,2026-09-15,allegro czego szukasz,2,0,0.0,0.0,0.0
shop_search,2026-09-16,allegro czego szukasz,7,2,1.22,0.0,0.0
shop_search,2026-09-18,allegro czego szukasz,3,0,0.0,0.0,0.0
shop_search,2026-09-20,allegro czego szukasz,2,1,1.16,0.0,0.0
shop_search,2026-09-22,allegro czego szukasz,3,0,0.0,0.0,0.0
shop_search,2026-09-16,allegro do domu,1,0,0.0,0.0,0.0
shop_search,2026-09-21,allegro do domu,1,0,0.0,0.0,0.0
shop_search,2026-09-22,allegro dom i ogrod,1,0,0.0,0.0,0.0
shop_search,2026-09-10,allegro dom i ogród,1,0,0.0,0.0,0.0
shop_search,2026-09-15,allegro dom i ogród,7,0,0.0,0.0,0.0
shop_search,2026-09-16,allegro dom i ogród,4,0,0.0,0.0,0.0
shop_search,2026-09-17,allegro dom i ogród,3,0,0.0,0.0,0.0
shop_search,2026-09-18,allegro dom i ogród,8,0,0.0,0.0,0.0
shop_search,2026-09-19,allegro dom i ogród,5,0,0.0,0.0,0.0
shop_search,2026-09-20,allegro dom i ogród,3,0,0.0,0.0,0.0
shop_search,2026-09-21,allegro dom i ogród,24,0,0.0,0.0,0.0
shop_search,2026-09-22,allegro dom i ogród,5,1,0.78,0.0,0.0
shop_search,2026-09-18,allegro dom i ogród narzędzia,1,0,0.0,0.0,0.0
shop_search,2026-09-19,allegro dom i ogród narzędzia,2,0,0.0,0.0,0.0
shop_search,2026-09-21,allegro dom i ogród narzędzia,2,0,0.0,0.0,0.0
shop_search,2026-09-22,allegro dom i ogród narzędzia,2,0,0.0,0.0,0.0
shop_search,2026-09-21,allegro dom i ogród przedmioty dekoracyjne,1,0,0.0,0.0,0.0
shop_search,2026-09-22,allegro dom i ogród rośliny,3,0,0.0,0.0,0.0
shop_search,2026-09-10,allegro dom i ogród wyposażenie,1,0,0.0,0.0,0.0
shop_search,2026-09-18,allegro dom i ogród wyposażenie,3,0,0.0,0.0,0.0
shop_search,2026-09-21,allegro dom i ogród wyposażenie,3,0,0.0,0.0,0.0
shop_search,2026-09-17,allegro dom ogród,1,0,0.0,0.0,0.0
shop1 /search,2025-12-28,allegro folie ogrodowe,2,0,0.0,0.0,0.0
shop_search,2026-09-08,allegro folie tunelowe,1,0,0.0,0.0,0.0
shop_search,2026-09-15,allegro lokalnie,1,0,0.0,0.0,0.0
shop_search,2026-09-17,allegro lokalnie,2,0,0.0,0.0,0.0
shop_search,2026-09-19,allegro lokalnie,2,1,1.41,0.0,0.0
shop_search,2026-09-18,allegro ogrod,2,0,0.0,0.0,0.0
shop_search,2026-09-19,allegro ogrod,1,0,0.0,0.0,0.0
shop_search,2026-09-20,allegro ogrod,1,0,0.0,0.0,0.0
shop_search,2026-09-21,allegro ogrodnictwo,1,0,0.0,0.0,0.0
shop_search,2026-09-18,allegro ogród,2,0,0.0,0.0,0.0
shop_search,2026-09-20,allegro ogród,1,0,0.0,0.0,0.0
shop_search,2026-09-21,allegro ogród,8,0,0.0,0.0,0.0
shop_search,2026-09-19,allegro ogród i dom,2,0,0.0,0.0,0.0
shop_search,2026-09-17,allegro ogród wyprzedaż,1,0,0.0,0.0,0.0
shop_search,2026-09-18,allegro ogród wyprzedaż,2,0,0.0,0.0,0.0
shop_search,2026-09-20,allegro ogród wyprzedaż,1,0,0.0,0.0,0.0
shop_search,2026-09-21,allegro ogród wyprzedaż,4,0,0.0,0.0,0.0
shop_search,2026-09-22,allegro okazje dnia,1,0,0.0,0.0,0.0
shop_search,2026-09-16,allegro okazje wyprzedaże,1,0,0.0,0.0,0.0
shop_search,2026-09-19,allegro okazje wyprzedaże,4,0,0.0,0.0,0.0
shop_search,2026-09-21,allegro okna gospodarcze,1,0,0.0,0.0,0.0
shop_search,2026-09-02,allegro pl,4,0,0.0,0.0,0.0
shop_search,2026-09-03,allegro pl,6,0,0.0,0.0,0.0
shop_search,2026-09-04,allegro pl,4,0,0.0,0.0,0.0
shop_search,2026-09-05,allegro pl,1,0,0.0,0.0,0.0
shop_search,2026-09-06,allegro pl,1,0,0.0,0.0,0.0
shop_search,2026-09-08,allegro pl,1,0,0.0,0.0,0.0
