Дата визита,UTM Source,Город,Страна,Визиты
2023-09-15,yandex.promopages,Пермь,Россия,1
2023-09-15,yandex.promopages,Саратов,Россия,1
2023-09-15,yandex.promopages,Тула,Россия,1
2023-09-16,yandex.promopages,Екатеринбург,Россия,1
2023-09-16,yandex.promopages,Кашира,Россия,1
2023-09-16,yandex.promopages,Курск,Россия,1
2023-09-16,yandex.promopages,Мытищи,Россия,1
2023-09-16,yandex.promopages,Новосибирск,Россия,1
2023-09-16,yandex.promopages,Пенза,Россия,1
2023-09-16,yandex.promopages,Самара,Россия,1
2023-09-17,yandex.promopages,Берлин,Германия,1
2023-09-17,yandex.promopages,Владивосток,Россия,1
2023-09-17,yandex.promopages,Волгореченск,Россия,1
2023-09-17,yandex.promopages,Калуга,Россия,1
2023-09-17,yandex.promopages,Кимры,Россия,1
2023-09-17,yandex.promopages,Макаров,Россия,1
2023-09-17,yandex.promopages,Тула,Россия,1
2023-09-17,yandex.promopages,Челябинск,Россия,1
2023-09-18,yandex.promopages,Екатеринбург,Россия,1
2023-09-18,yandex.promopages,Кемерово,Россия,1
2023-09-18,yandex.promopages,Невинномысск,Россия,1
2023-09-18,yandex.promopages,Санкт-Петербург,Россия,1
2023-09-18,yandex.promopages,Саратов,Россия,1
2023-09-18,yandex.promopages,Смоленск,Россия,1
2023-09-18,yandex.promopages,Уфа,Россия,1
2023-09-18,yandex.promopages,Челябинск,Россия,1
2023-09-18,yandex.promopages,Южно-Сахалинск,Россия,1
2023-09-19,yandex.promopages,Братск,Россия,1
2023-09-19,yandex.promopages,Иркутск,Россия,1
2023-09-19,yandex.promopages,Калининград,Россия,1
2023-09-19,yandex.promopages,Калуга,Россия,1
2023-09-19,yandex.promopages,Пенза,Россия,1
2023-09-19,yandex.promopages,Челябинск,Россия,1
2023-09-20,yandex.promopages,Екатеринбург,Россия,1
2023-09-20,yandex.promopages,Кореновск,Россия,1
2023-09-20,yandex.promopages,Краснодар,Россия,1
2023-09-20,yandex.promopages,Москва,Россия,1
2023-09-20,yandex.promopages,Нижний Новгород,Россия,1
2023-09-20,yandex.promopages,Петропавловск-Камчатский,Россия,1
2023-09-20,yandex.promopages,Тюмень,Россия,1
2023-09-20,yandex.promopages,Челябинск,Россия,1
2023-09-20,yandex.promopages,Юрга,Россия,1
2023-09-21,yandex.promopages,Не определено,Не определено,1
2023-09-21,yandex.promopages,Горно-Алтайск,Россия,1
2023-09-21,yandex.promopages,Краснодар,Россия,1
2023-09-21,yandex.promopages,Новокузнецк,Россия,1
2023-09-22,yandex.promopages,Калуга,Россия,1
2023-09-22,yandex.promopages,Рязань,Россия,1
2023-09-22,yandex.promopages,Тамбов,Россия,1
2023-09-22,yandex.promopages,Якутск,Россия,1
2023-09-23,yandex.promopages,Не определено,Россия,1
2023-09-23,yandex.promopages,Новосибирск,Россия,1
2023-09-23,yandex.promopages,Пушкино,Россия,1
2023-09-23,yandex.promopages,Уфа,Россия,1
2023-09-24,yandex.promopages,Брянск,Россия,1
2023-09-24,yandex.promopages,Воронеж,Россия,1
2023-09-24,yandex.promopages,Минусинск,Россия,1
2023-09-24,yandex.promopages,Михайловка,Россия,1
2023-09-24,yandex.promopages,Нальчик,Россия,1
2023-09-24,yandex.promopages,Новосибирск,Россия,1
2023-09-24,yandex.promopages,Орёл,Россия,1
2023-09-24,yandex.promopages,Самара,Россия,1
2023-09-24,yandex.promopages,Ярославль,Россия,1
2023-09-25,yandex.promopages,Армавир,Россия,1
2023-09-25,yandex.promopages,Болхов,Россия,1
2023-09-25,yandex.promopages,Домодедово,Россия,1
2023-09-25,yandex.promopages,Екатеринбург,Россия,1
2023-09-25,yandex.promopages,Красноярск,Россия,1
2023-09-25,yandex.promopages,Люберцы,Россия,1
2023-09-25,yandex.promopages,Малоярославец,Россия,1
2023-09-25,yandex.promopages,Москва,Россия,1
2023-09-25,yandex.promopages,Нижний Новгород,Россия,1
2023-09-25,yandex.promopages,Подольск,Россия,1
2023-09-25,yandex.promopages,Семей,Казахстан,1
2023-09-25,yandex.promopages,Смоленск,Россия,1
2023-09-25,yandex.promopages,Хабаровск,Россия,1
2023-09-25,yandex.promopages,Челябинск,Россия,1
2023-09-26,yandex.promopages,Екатеринбург,Россия,1
2023-09-26,yandex.promopages,Санкт-Петербург,Россия,1
2023-09-26,yandex.promopages,Томск,Россия,1
2023-09-27,yandex.promopages,Ростов-на-Дону,Россия,1
2023-09-27,yandex.promopages,Уфа,Россия,1
2023-09-28,yandex.promopages,Ростов-на-Дону,Россия,1
2023-12-01,yandex.promopages,Не определено,Россия,8
2023-12-31,yandex.promopages,Не определено,Россия,8
2023-10-30,yandex.promopages,Не определено,Россия,6
2023-12-03,yandex.promopages,Не определено,Россия,6
2023-12-04,yandex.promopages,Не определено,Россия,6
2023-12-29,yandex.promopages,Не определено,Россия,6
2023-10-26,yandex.promopages,Не определено,Россия,5
2023-11-07,yandex.promopages,Не определено,Россия,5
2023-12-06,yandex.promopages,Нижний Новгород,Россия,5
2023-12-12,yandex.promopages,Не определено,Россия,5
2023-12-28,yandex.promopages,Не определено,Россия,5
2023-10-28,yandex.promopages,Не определено,Россия,4
2023-10-29,yandex.promopages,Не определено,Россия,4
2023-10-31,yandex.promopages,Москва,Россия,4
2023-11-07,yandex.promopages,Москва,Россия,4
2023-11-08,yandex.promopages,Санкт-Петербург,Россия,4
2023-12-02,yandex.promopages,Москва,Россия,4
2023-12-03,yandex.promopages,Санкт-Петербург,Россия,4
2023-12-05,yandex.promopages,Москва,Россия,4
2023-12-09,yandex.promopages,Не определено,Россия,4
2023-12-13,yandex.promopages,Не определено,Россия,4
2023-12-15,yandex.promopages,Не определено,Россия,4
2023-12-15,yandex.promopages,Москва,Россия,4
2023-12-17,yandex.promopages,Не определено,Россия,4
2023-12-19,yandex.promopages,Не определено,Россия,4
2023-12-20,yandex.promopages,Не определено,Россия,4
2023-10-26,yandex.promopages,Москва,Россия,3
2023-10-29,yandex.promopages,Санкт-Петербург,Россия,3
2023-11-08,yandex.promopages,Не определено,Россия,3
2023-11-08,yandex.promopages,Москва,Россия,3
2023-11-09,yandex.promopages,Не определено,Россия,3
2023-11-11,yandex.promopages,Москва,Россия,3
2023-11-14,yandex.promopages,Санкт-Петербург,Россия,3
2023-11-24,yandex.promopages,Челябинск,Россия,3
2023-11-28,yandex.promopages,Москва,Россия,3
2023-11-28,yandex.promopages,Санкт-Петербург,Россия,3
2023-12-01,yandex.promopages,Москва,Россия,3
2023-12-01,yandex.promopages,Чебоксары,Россия,3
2023-12-04,yandex.promopages,Нижний Новгород,Россия,3
2023-12-06,yandex.promopages,Санкт-Петербург,Россия,3
2023-12-07,yandex.promopages,Не определено,Россия,3
2023-12-11,yandex.promopages,Не определено,Россия,3
2023-12-11,yandex.promopages,Краснодар,Россия,3
2023-12-14,yandex.promopages,Не определено,Россия,3
2023-12-14,yandex.promopages,Москва,Россия,3
2023-12-16,yandex.promopages,Не определено,Россия,3
2023-12-16,yandex.promopages,Москва,Россия,3
2023-12-16,yandex.promopages,Новосибирск,Россия,3
2023-12-30,yandex.promopages,Симферополь,Россия,3
2023-12-31,yandex.promopages,Москва,Россия,3
2023-12-31,yandex.promopages,Санкт-Петербург,Россия,3
2023-10-25,yandex.promopages,Москва,Россия,2
2023-10-25,yandex.promopages,Саратов,Россия,2
2023-10-28,yandex.promopages,Санкт-Петербург,Россия,2
2023-10-29,yandex.promopages,Новосибирск,Россия,2
2023-10-30,yandex.promopages,Краснодар,Россия,2
2023-10-30,yandex.promopages,Москва,Россия,2
2023-10-30,yandex.promopages,Челябинск,Россия,2
2023-10-31,yandex.promopages,Не определено,Россия,2
2023-11-02,yandex.promopages,Кашира,Россия,2
2023-11-08,yandex.promopages,Краснодар,Россия,2
2023-11-08,yandex.promopages,Тула,Россия,2
2023-11-10,yandex.promopages,Не определено,Россия,2
2023-11-11,yandex.promopages,Новосибирск,Россия,2
2023-11-16,yandex.promopages,Не определено,Россия,2
2023-11-19,yandex.promopages,Не определено,Россия,2
2023-11-20,yandex.promopages,Не определено,Россия,2
2023-11-22,yandex.promopages,Не определено,Россия,2
2023-11-23,yandex.promopages,Не определено,Россия,2
2023-11-29,yandex.promopages,Не определено,Россия,2
2023-11-30,yandex.promopages,Не определено,Россия,2
2023-12-01,yandex.promopages,Новосибирск,Россия,2
2023-12-03,yandex.promopages,Калининград,Россия,2
2023-12-03,yandex.promopages,Москва,Россия,2
2023-12-04,yandex.promopages,Волгоград,Россия,2
2023-12-04,yandex.promopages,Москва,Россия,2
2023-12-05,yandex.promopages,Не определено,Россия,2
2023-12-05,yandex.promopages,Санкт-Петербург,Россия,2
2023-12-06,yandex.promopages,Не определено,Россия,2
2023-12-06,yandex.promopages,Екатеринбург,Россия,2
2023-12-07,yandex.promopages,Екатеринбург,Россия,2
2023-12-07,yandex.promopages,Нижний Новгород,Россия,2
2023-12-07,yandex.promopages,Санкт-Петербург,Россия,2
2023-12-08,yandex.promopages,Москва,Россия,2
2023-12-09,yandex.promopages,Казань,Россия,2
2023-12-10,yandex.promopages,Не определено,Россия,2
2023-12-10,yandex.promopages,Москва,Россия,2
2023-12-12,yandex.promopages,Москва,Россия,2
2023-12-12,yandex.promopages,Новосибирск,Россия,2
2023-12-13,yandex.promopages,Санкт-Петербург,Россия,2
2023-12-13,yandex.promopages,Уфа,Россия,2
2023-12-16,yandex.promopages,Воронеж,Россия,2
2023-12-18,yandex.promopages,Не определено,Россия,2
2023-12-18,yandex.promopages,Краснодар,Россия,2
2023-12-18,yandex.promopages,Красноярск,Россия,2
2023-12-18,yandex.promopages,Москва,Россия,2
2023-12-19,yandex.promopages,Новосибирск,Россия,2
2023-12-20,yandex.promopages,Москва,Россия,2
2023-12-22,yandex.promopages,Санкт-Петербург,Россия,2
2023-12-23,yandex.promopages,Саратов,Россия,2
2023-12-24,yandex.promopages,Не определено,Россия,2
2023-12-28,yandex.promopages,Новокуйбышевск,Россия,2
2023-12-29,yandex.promopages,Екатеринбург,Россия,2
2023-12-29,yandex.promopages,Москва,Россия,2
2023-12-30,yandex.promopages,Не определено,Россия,2
2023-12-30,yandex.promopages,Владимир,Россия,2
2023-12-30,yandex.promopages,Мурманск,Россия,2
2023-12-30,yandex.promopages,Санкт-Петербург,Россия,2
